channel --> 0
-0.362069,-0.689655,-0.879310,-1.000000,-0.672414,-0.706897,-0.879310,-0.844828,-0.793103,-0.758621,-0.758621,-0.810345,-0.827586,-0.931035,-0.810345,-0.793103,-0.689655,-0.517241,-0.379310,-0.206897,-0.051724,+0.189655,+0.344828,+0.448276,+0.534483,+0.603448,+0.689655,+0.637931,+0.689655,+0.706897,+0.706897,+0.775862,+0.758621,+0.758621,+0.758621,+0.758621,+0.793103,+0.793103,+0.724138,+0.706897,+0.775862,+0.775862,+0.741379,+0.706897,+0.724138,+0.672414,+0.551724,+0.344828,+0.120690,-0.137931,-0.379310,-0.551724,-0.706897,-0.793103,-1.000000,-0.913793,-0.775862,-0.706897,-0.637931,-0.620690,-0.775862,-0.586207,-0.431034,-0.327586,
-0.465517,-0.706897,-0.879310,-1.051724,-0.689655,-0.706897,-0.862069,-0.827586,-0.827586,-0.758621,-0.758621,-0.862069,-0.793103,-0.948276,-0.862069,-0.775862,-0.724138,-0.500000,-0.362069,-0.224138,+0.000000,+0.206897,+0.327586,+0.465517,+0.568965,+0.637931,+0.620690,+0.689655,+0.689655,+0.706897,+0.706897,+0.775862,+0.758621,+0.758621,+0.775862,+0.741379,+0.775862,+0.793103,+0.724138,+0.758621,+0.793103,+0.793103,+0.741379,+0.724138,+0.706897,+0.620690,+0.568965,+0.396552,+0.206897,-0.103448,-0.362069,-0.551724,-0.741379,-0.827586,-1.017241,-0.879310,-0.689655,-0.810345,-0.672414,-0.637931,-0.741379,-0.551724,-0.620690,-0.500000,
-0.534483,-0.655172,-0.844828,-1.034483,-0.706897,-0.620690,-0.862069,-0.810345,-0.793103,-0.741379,-0.724138,-0.948276,-0.879310,-0.913793,-0.862069,-0.810345,-0.724138,-0.500000,-0.310345,-0.224138,-0.017241,+0.224138,+0.362069,+0.482759,+0.551724,+0.655172,+0.603448,+0.672414,+0.655172,+0.724138,+0.724138,+0.775862,+0.810345,+0.793103,+0.775862,+0.758621,+0.810345,+0.793103,+0.724138,+0.793103,+0.775862,+0.810345,+0.775862,+0.758621,+0.758621,+0.741379,+0.620690,+0.517241,+0.189655,-0.034483,-0.327586,-0.517241,-0.741379,-0.844828,-0.965517,-0.913793,-0.706897,-0.844828,-0.672414,-0.603448,-0.689655,-0.551724,-0.568965,-0.534483,
-0.672414,-0.689655,-0.862069,-0.913793,-0.775862,-0.724138,-0.827586,-0.827586,-0.775862,-0.724138,-0.706897,-0.965517,-0.965517,-0.931035,-0.793103,-0.793103,-0.689655,-0.517241,-0.327586,-0.206897,+0.000000,+0.224138,+0.396552,+0.482759,+0.568965,+0.637931,+0.637931,+0.655172,+0.689655,+0.706897,+0.724138,+0.758621,+0.827586,+0.775862,+0.793103,+0.775862,+0.793103,+0.775862,+0.741379,+0.793103,+0.793103,+0.793103,+0.793103,+0.810345,+0.793103,+0.758621,+0.655172,+0.551724,+0.172414,+0.017241,-0.293103,-0.517241,-0.689655,-0.793103,-0.896552,-0.982759,-0.741379,-0.879310,-0.603448,-0.568965,-0.586207,-0.586207,-0.396552,-0.431034,
-0.758621,-0.724138,-0.948276,-0.793103,-0.775862,-0.793103,-0.775862,-0.827586,-0.827586,-0.724138,-0.706897,-0.982759,-1.017241,-0.913793,-0.810345,-0.758621,-0.655172,-0.482759,-0.344828,-0.172414,+0.051724,+0.189655,+0.413793,+0.482759,+0.568965,+0.655172,+0.655172,+0.672414,+0.706897,+0.724138,+0.758621,+0.758621,+0.810345,+0.793103,+0.793103,+0.775862,+0.775862,+0.793103,+0.758621,+0.810345,+0.827586,+0.793103,+0.810345,+0.827586,+0.793103,+0.758621,+0.637931,+0.551724,+0.224138,+0.051724,-0.293103,-0.448276,-0.637931,-0.741379,-0.844828,-1.034483,-0.810345,-0.896552,-0.637931,-0.568965,-0.534483,-0.620690,-0.482759,-0.327586,
-0.724138,-0.724138,-0.982759,-0.724138,-0.655172,-0.775862,-0.758621,-0.827586,-0.844828,-0.741379,-0.689655,-0.982759,-0.982759,-0.827586,-0.827586,-0.741379,-0.620690,-0.465517,-0.310345,-0.155172,+0.051724,+0.189655,+0.396552,+0.517241,+0.551724,+0.672414,+0.672414,+0.689655,+0.724138,+0.758621,+0.775862,+0.758621,+0.810345,+0.793103,+0.793103,+0.775862,+0.775862,+0.810345,+0.775862,+0.844828,+0.844828,+0.810345,+0.862069,+0.844828,+0.827586,+0.827586,+0.672414,+0.603448,+0.310345,+0.120690,-0.241379,-0.431034,-0.603448,-0.689655,-0.827586,-0.982759,-0.862069,-0.879310,-0.603448,-0.637931,-0.534483,-0.603448,-0.689655,-0.310345,
-0.672414,-0.724138,-1.068966,-0.672414,-0.586207,-0.810345,-0.775862,-0.810345,-0.810345,-0.741379,-0.655172,-0.948276,-0.948276,-0.793103,-0.775862,-0.758621,-0.586207,-0.482759,-0.258621,-0.155172,+0.051724,+0.206897,+0.362069,+0.534483,+0.551724,+0.655172,+0.706897,+0.672414,+0.758621,+0.775862,+0.775862,+0.758621,+0.793103,+0.775862,+0.775862,+0.775862,+0.775862,+0.810345,+0.793103,+0.827586,+0.844828,+0.827586,+0.862069,+0.913793,+0.862069,+0.862069,+0.724138,+0.637931,+0.379310,+0.172414,-0.155172,-0.465517,-0.586207,-0.672414,-0.844828,-0.896552,-0.775862,-0.879310,-0.517241,-0.706897,-0.534483,-0.637931,-0.775862,-0.344828,
-0.637931,-0.793103,-1.310345,-0.672414,-0.655172,-0.810345,-0.793103,-0.793103,-0.758621,-0.724138,-0.603448,-0.913793,-0.982759,-0.827586,-0.775862,-0.775862,-0.603448,-0.465517,-0.224138,-0.137931,+0.051724,+0.206897,+0.362069,+0.500000,+0.568965,+0.655172,+0.689655,+0.706897,+0.741379,+0.775862,+0.775862,+0.758621,+0.775862,+0.775862,+0.775862,+0.775862,+0.775862,+0.810345,+0.793103,+0.810345,+0.862069,+0.810345,+0.844828,+0.896552,+0.879310,+0.844828,+0.706897,+0.637931,+0.396552,+0.155172,-0.137931,-0.465517,-0.620690,-0.689655,-0.862069,-0.913793,-0.689655,-0.844828,-0.551724,-0.758621,-0.551724,-0.758621,-0.724138,-0.293103,
-0.534483,-0.896552,-1.293103,-0.689655,-0.672414,-0.775862,-0.810345,-0.844828,-0.810345,-0.689655,-0.620690,-0.896552,-1.000000,-0.810345,-0.793103,-0.758621,-0.586207,-0.448276,-0.241379,-0.103448,+0.034483,+0.241379,+0.396552,+0.448276,+0.551724,+0.672414,+0.672414,+0.724138,+0.706897,+0.775862,+0.775862,+0.775862,+0.775862,+0.775862,+0.775862,+0.810345,+0.775862,+0.793103,+0.793103,+0.810345,+0.844828,+0.844828,+0.844828,+0.879310,+0.827586,+0.827586,+0.741379,+0.655172,+0.396552,+0.120690,-0.137931,-0.413793,-0.586207,-0.724138,-0.879310,-0.982759,-0.724138,-0.844828,-0.534483,-0.862069,-0.551724,-0.827586,-0.689655,-0.275862,
-0.551724,-0.965517,-1.000000,-0.706897,-0.706897,-0.810345,-0.982759,-0.862069,-0.775862,-0.706897,-0.689655,-0.879310,-0.931035,-0.758621,-0.758621,-0.775862,-0.534483,-0.431034,-0.258621,-0.034483,+0.086207,+0.275862,+0.379310,+0.517241,+0.568965,+0.637931,+0.637931,+0.706897,+0.689655,+0.775862,+0.775862,+0.775862,+0.810345,+0.793103,+0.793103,+0.793103,+0.793103,+0.810345,+0.793103,+0.879310,+0.844828,+0.862069,+0.879310,+0.896552,+0.879310,+0.810345,+0.844828,+0.620690,+0.465517,+0.137931,-0.086207,-0.379310,-0.551724,-0.706897,-0.844828,-0.948276,-0.758621,-0.844828,-0.603448,-0.879310,-0.551724,-0.724138,-0.620690,-0.327586,
