channel --> 0
-0.192378,-0.196146,-0.196469,-0.196314,-0.196211,-0.196034,-0.193186,-0.189603,-0.187851,-0.186361,-0.185794,-0.185567,-0.185442,-0.185485,-0.185429,-0.185645,-0.185814,-0.185653,-0.185490,-0.185611,-0.185514,-0.185532,-0.185510,-0.185346,-0.185661,-0.186322,-0.186619,-0.187510,-0.187790,-0.187649,-0.187853,-0.187639,-0.187954,-0.187455,-0.186901,-0.186455,-0.186191,-0.185656,-0.185234,-0.185058,-0.184977,-0.185000,-0.184936,-0.184877,-0.184753,-0.184909,-0.184944,-0.184735,-0.184432,-0.184579,-0.184576,-0.184421,-0.184516,-0.184912,-0.186897,-0.189915,-0.192117,-0.194866,-0.195563,-0.196276,-0.195997,-0.195551,-0.195644,-0.195765,
-0.189172,-0.189677,-0.189814,-0.189675,-0.189067,-0.187665,-0.185706,-0.184290,-0.183692,-0.184004,-0.184523,-0.184909,-0.184881,-0.184816,-0.184987,-0.185044,-0.184842,-0.184795,-0.185117,-0.185348,-0.185320,-0.185671,-0.185554,-0.185725,-0.186594,-0.188349,-0.188776,-0.190398,-0.191929,-0.192663,-0.191831,-0.191439,-0.191326,-0.191132,-0.190828,-0.189982,-0.189039,-0.187717,-0.187117,-0.186153,-0.185620,-0.184919,-0.184446,-0.184471,-0.184730,-0.184113,-0.183965,-0.184156,-0.184172,-0.184109,-0.184151,-0.184354,-0.184198,-0.184002,-0.184012,-0.183249,-0.184635,-0.185893,-0.188475,-0.189193,-0.189307,-0.189107,-0.189262,-0.188972,
-0.189021,-0.189383,-0.189236,-0.189592,-0.188851,-0.185302,-0.184693,-0.184308,-0.184426,-0.184967,-0.185106,-0.184554,-0.184274,-0.184321,-0.184453,-0.185022,-0.185211,-0.185794,-0.186326,-0.187045,-0.187713,-0.189127,-0.192106,-0.195415,-0.199555,-0.202190,-0.201962,-0.201139,-0.200947,-0.200278,-0.201191,-0.200624,-0.200538,-0.202220,-0.203381,-0.203225,-0.203454,-0.200107,-0.195172,-0.191959,-0.190037,-0.188708,-0.187379,-0.185717,-0.184640,-0.184786,-0.184474,-0.184201,-0.184284,-0.184343,-0.184473,-0.184173,-0.184145,-0.184226,-0.183944,-0.183808,-0.183968,-0.187751,-0.189163,-0.188936,-0.189199,-0.189501,-0.189085,-0.189206,
-0.189196,-0.189796,-0.189836,-0.189492,-0.187075,-0.184330,-0.183629,-0.184112,-0.184651,-0.184291,-0.184204,-0.184708,-0.184892,-0.185161,-0.185218,-0.185052,-0.185838,-0.188220,-0.193076,-0.197402,-0.201803,-0.206305,-0.207534,-0.207071,-0.204549,-0.202693,-0.202445,-0.202765,-0.202632,-0.203042,-0.203067,-0.203614,-0.204143,-0.202727,-0.201776,-0.201929,-0.201684,-0.202460,-0.203734,-0.204917,-0.205848,-0.204719,-0.200583,-0.195265,-0.188725,-0.184771,-0.184433,-0.184449,-0.184495,-0.184761,-0.184594,-0.184485,-0.184159,-0.184041,-0.184104,-0.184041,-0.184500,-0.187247,-0.187824,-0.188774,-0.189050,-0.188879,-0.189143,-0.189303,
-0.189181,-0.189808,-0.189611,-0.188839,-0.184160,-0.183515,-0.183940,-0.184394,-0.184206,-0.184141,-0.184226,-0.184424,-0.184556,-0.185062,-0.186272,-0.191135,-0.200361,-0.206941,-0.207316,-0.206122,-0.204889,-0.203433,-0.203221,-0.203006,-0.203111,-0.203788,-0.203755,-0.203608,-0.202836,-0.202203,-0.202072,-0.202476,-0.202856,-0.202869,-0.202699,-0.202560,-0.202337,-0.202604,-0.202625,-0.202963,-0.202273,-0.202404,-0.203750,-0.204513,-0.204060,-0.197959,-0.189149,-0.185304,-0.184767,-0.184708,-0.184673,-0.184639,-0.184355,-0.184348,-0.184382,-0.184194,-0.184495,-0.183123,-0.184329,-0.186523,-0.188609,-0.189287,-0.189360,-0.188743,
-0.188906,-0.189124,-0.189594,-0.187638,-0.183134,-0.183773,-0.184258,-0.184108,-0.184057,-0.184336,-0.184760,-0.185214,-0.186265,-0.192490,-0.200953,-0.204428,-0.203233,-0.201407,-0.201395,-0.202665,-0.203656,-0.204136,-0.203794,-0.203602,-0.203939,-0.204045,-0.203941,-0.203488,-0.203271,-0.203071,-0.202972,-0.203125,-0.202931,-0.202752,-0.202197,-0.202645,-0.203069,-0.203143,-0.202643,-0.202669,-0.202431,-0.201829,-0.201662,-0.201352,-0.200814,-0.200489,-0.199057,-0.193876,-0.187323,-0.185010,-0.184808,-0.184530,-0.184831,-0.184590,-0.184250,-0.184363,-0.184113,-0.184556,-0.184662,-0.185134,-0.186604,-0.188315,-0.188774,-0.189269,
-0.188911,-0.189400,-0.189325,-0.185388,-0.183563,-0.184821,-0.184757,-0.184832,-0.184827,-0.185077,-0.186302,-0.189957,-0.200451,-0.204034,-0.201424,-0.199790,-0.200151,-0.200988,-0.201593,-0.202370,-0.202895,-0.202850,-0.203254,-0.204040,-0.204543,-0.204490,-0.204507,-0.204923,-0.204905,-0.204828,-0.204849,-0.204777,-0.204548,-0.204288,-0.204315,-0.204096,-0.203956,-0.203738,-0.204095,-0.203861,-0.203827,-0.203916,-0.203072,-0.202129,-0.201204,-0.200039,-0.200801,-0.199211,-0.197593,-0.192107,-0.186104,-0.184712,-0.184273,-0.184217,-0.184209,-0.184053,-0.184232,-0.183795,-0.183650,-0.186141,-0.188995,-0.189647,-0.189445,-0.189404,
-0.189161,-0.189549,-0.188813,-0.183392,-0.184017,-0.184275,-0.184589,-0.184518,-0.184664,-0.185223,-0.191149,-0.202736,-0.200652,-0.199489,-0.199558,-0.200560,-0.201210,-0.202716,-0.203453,-0.203940,-0.204357,-0.204903,-0.205799,-0.205718,-0.205248,-0.205241,-0.205150,-0.204959,-0.204869,-0.205140,-0.205225,-0.205213,-0.204766,-0.204161,-0.204176,-0.204845,-0.205312,-0.204527,-0.204637,-0.204561,-0.203702,-0.203245,-0.203296,-0.202665,-0.201989,-0.201350,-0.200148,-0.200319,-0.199569,-0.197089,-0.194367,-0.187542,-0.184816,-0.184539,-0.184038,-0.184058,-0.184299,-0.184073,-0.184597,-0.186903,-0.189201,-0.189418,-0.189364,-0.189200,
-0.189202,-0.189621,-0.187151,-0.183598,-0.184541,-0.184476,-0.184439,-0.184654,-0.185381,-0.190732,-0.201007,-0.198378,-0.199008,-0.199690,-0.199765,-0.201521,-0.202218,-0.202787,-0.203294,-0.203080,-0.203593,-0.204304,-0.204325,-0.204707,-0.205033,-0.204774,-0.204550,-0.204353,-0.204061,-0.204254,-0.204499,-0.204510,-0.203214,-0.203060,-0.204795,-0.204657,-0.204369,-0.204596,-0.204668,-0.204475,-0.204011,-0.203724,-0.202343,-0.202324,-0.202356,-0.201646,-0.201380,-0.200250,-0.199563,-0.199010,-0.197021,-0.195452,-0.188925,-0.184470,-0.184751,-0.184520,-0.184216,-0.184106,-0.185042,-0.186763,-0.188354,-0.189418,-0.189435,-0.189308,
-0.189021,-0.189625,-0.186139,-0.184178,-0.185155,-0.185651,-0.186705,-0.186577,-0.188635,-0.197704,-0.198544,-0.198760,-0.200149,-0.200441,-0.201046,-0.201131,-0.201546,-0.202350,-0.202931,-0.204008,-0.204046,-0.204536,-0.204793,-0.204404,-0.204277,-0.204309,-0.204174,-0.204310,-0.204570,-0.204155,-0.204133,-0.204088,-0.204270,-0.204826,-0.204008,-0.203466,-0.203195,-0.203781,-0.204272,-0.203704,-0.203464,-0.203388,-0.203607,-0.202599,-0.202241,-0.201800,-0.201184,-0.200275,-0.199208,-0.198483,-0.198070,-0.197049,-0.195494,-0.190012,-0.185357,-0.184469,-0.184128,-0.184024,-0.183575,-0.183637,-0.187285,-0.189325,-0.189084,-0.188918,
