channel --> 0
+0.689655,-0.499050,-0.637795,-0.689655,-0.876324,-0.920717,-0.999185,-0.934836,-0.761879,-0.631143,-0.719386,-0.706897,-0.887591,-0.902525,-0.931035,-0.795140,-0.759707,-0.810345,-0.794325,-0.726717,-0.738664,-0.712598,-0.735406,-0.837768,-0.858811,-0.889899,-0.967282,-0.934157,-0.842791,-0.777084,-0.754548,-0.760521,-0.721966,-0.636030,-0.558648,-0.518735,-0.433342,-0.349851,-0.254276,-0.183682,-0.085256,-0.005295,+0.152457,+0.189520,+0.295412,+0.390443,+0.442031,+0.476378,+0.527966,+0.567608,+0.603448,+0.632772,+0.661824,+0.679609,+0.641597,+0.669834,+0.693456,+0.694407,+0.706897,+0.719522,+0.706897,+0.724817,+0.775862,+0.758621,+0.758621,+0.771654,+0.758621,+0.758621,+0.758621,+0.758621,+0.758621,+0.796905,+0.797991,+0.775862,+0.788080,+0.758621,+0.734456,+0.755227,+0.717486,+0.761879,+0.775862,+0.741379,+0.764730,+0.744366,+0.747081,+0.781700,+0.712734,+0.704181,+0.723459,+0.758621,+0.658430,+0.576297,+0.532717,+0.488460,+0.326906,+0.189655,+0.103857,+0.050639,-0.139152,-0.220200,-0.400759,-0.551724,-0.562042,-0.609964,-0.713141,-0.744366,-0.816046,-0.935107,-0.992669,-0.948276,-0.840756,-0.661688,-0.787537,-0.872659,-0.644584,-0.588650,-0.609829,-0.620690,-0.611458,-0.658973,-0.721287,-0.518870,-0.577247,-0.567065,-0.404154,-0.396144,-0.266631,-0.327586,
-0.289819,-0.608368,-0.647079,-0.766831,-0.902654,-0.909365,-1.083511,-0.847937,-0.682887,-0.701169,-0.634944,-0.722399,-0.829939,-0.857279,-0.854499,-0.761245,-0.850096,-0.804824,-0.748180,-0.764413,-0.846269,-0.633936,-0.888232,-0.949259,-0.863310,-0.973850,-0.979992,-0.874507,-0.823701,-0.833359,-0.801255,-0.807184,-0.777620,-0.608646,-0.521308,-0.484834,-0.357363,-0.282508,-0.245646,-0.146510,-0.057568,+0.046759,+0.185531,+0.255227,+0.340270,+0.398291,+0.473230,+0.478628,+0.530630,+0.593771,+0.643807,+0.615085,+0.620935,+0.633845,+0.662613,+0.706632,+0.665542,+0.666492,+0.711292,+0.719522,+0.717557,+0.738431,+0.776664,+0.761077,+0.800383,+0.786535,+0.786535,+0.783238,+0.774983,+0.761808,+0.770199,+0.803259,+0.799820,+0.764872,+0.788080,+0.787880,+0.744773,+0.775972,+0.787544,+0.773199,+0.778112,+0.792942,+0.807061,+0.800493,+0.781810,+0.783219,+0.769565,+0.781131,+0.773405,+0.773612,+0.745555,+0.670823,+0.625079,+0.554950,+0.503749,+0.306769,+0.185764,+0.107645,-0.040268,-0.199882,-0.336688,-0.450894,-0.522626,-0.614541,-0.718430,-0.685866,-0.839028,-0.895420,-0.958057,-0.978628,-0.912830,-0.711209,-0.745038,-0.817068,-0.754297,-0.592090,-0.671263,-0.630522,-0.576607,-0.561757,-0.688666,-0.650246,-0.611161,-0.513563,-0.517959,-0.427557,-0.397754,-0.272578,
-0.637931,-0.695305,-0.612001,-0.806156,-0.872872,-0.982280,-0.996128,-0.728637,-0.720666,-0.714176,-0.634556,-0.827431,-0.777556,-0.787221,-0.829564,-0.804604,-0.857466,-0.769475,-0.706470,-0.762609,-0.792263,-0.686403,-0.916082,-0.953486,-0.981511,-0.988790,-0.912390,-0.863026,-0.826119,-0.798075,-0.768001,-0.741431,-0.715637,-0.547768,-0.489327,-0.431435,-0.341485,-0.325395,-0.228941,-0.116921,-0.011151,+0.098373,+0.168257,+0.254787,+0.378748,+0.406566,+0.470269,+0.505812,+0.551776,+0.578714,+0.647214,+0.664578,+0.663577,+0.698415,+0.680184,+0.681406,+0.704000,+0.706890,+0.727305,+0.753300,+0.758653,+0.746125,+0.756015,+0.755931,+0.794623,+0.775862,+0.783762,+0.782456,+0.795961,+0.775862,+0.775862,+0.767542,+0.775862,+0.788365,+0.793472,+0.779392,+0.776418,+0.822899,+0.818568,+0.810345,+0.824968,+0.784602,+0.794765,+0.808800,+0.823765,+0.827586,+0.823242,+0.823442,+0.807475,+0.797823,+0.776398,+0.766384,+0.656659,+0.632979,+0.551006,+0.405899,+0.231754,+0.175291,+0.029577,-0.068253,-0.284589,-0.365275,-0.458871,-0.548575,-0.642508,-0.684225,-0.764154,-0.847769,-0.881346,-0.951327,-0.951134,-0.874934,-0.786342,-0.781699,-0.847834,-0.519355,-0.661171,-0.773180,-0.590409,-0.578217,-0.577796,-0.614122,-0.603028,-0.705811,-0.476475,-0.368301,-0.356975,-0.358785,
-0.642857,-0.660137,-0.706489,-0.799213,-0.920135,-1.096932,-0.766068,-0.668923,-0.672181,-0.666111,-0.783290,-0.815969,-0.759300,-0.801695,-0.961891,-0.791571,-0.831581,-0.771110,-0.705287,-0.760715,-0.761278,-0.739905,-0.981401,-0.943486,-0.964916,-0.946763,-0.829584,-0.810946,-0.802684,-0.743028,-0.753384,-0.724022,-0.654300,-0.531031,-0.491467,-0.418370,-0.315193,-0.224448,-0.190004,-0.058900,+0.005062,+0.131531,+0.185602,+0.276444,+0.351693,+0.407684,+0.495578,+0.515283,+0.545072,+0.612699,+0.656181,+0.691323,+0.708080,+0.723323,+0.691905,+0.706198,+0.733234,+0.736628,+0.756448,+0.787828,+0.775280,+0.754141,+0.754412,+0.796129,+0.783232,+0.781448,+0.775862,+0.778364,+0.785094,+0.775862,+0.775862,+0.775862,+0.775862,+0.798863,+0.813215,+0.825569,+0.800473,+0.824192,+0.822292,+0.827586,+0.849521,+0.830747,+0.813836,+0.806893,+0.853923,+0.848842,+0.893371,+0.874636,+0.863407,+0.843082,+0.854175,+0.865695,+0.712559,+0.711628,+0.620670,+0.505139,+0.359897,+0.197199,+0.129011,-0.024533,-0.175419,-0.331290,-0.460998,-0.527384,-0.587894,-0.649063,-0.698440,-0.845409,-0.856464,-0.960262,-0.898511,-0.924325,-0.807687,-0.746674,-0.891742,-0.673171,-0.583569,-0.866976,-0.651352,-0.616055,-0.503782,-0.655580,-0.618653,-0.698053,-0.609810,-0.405803,-0.374733,-0.591133,
-0.617406,-0.607010,-0.748200,-0.891328,-1.178943,-0.965717,-0.612951,-0.667384,-0.637136,-0.692357,-0.784751,-0.794196,-0.785120,-0.928015,-0.935385,-0.882135,-0.819337,-0.760909,-0.711933,-0.740326,-0.712650,-0.816059,-0.952387,-0.946375,-1.005624,-0.895686,-0.827147,-0.760864,-0.796433,-0.743590,-0.715443,-0.774905,-0.637233,-0.524068,-0.468924,-0.383874,-0.285753,-0.223879,-0.135636,-0.059049,+0.012652,+0.113184,+0.210659,+0.322732,+0.378457,+0.428255,+0.433724,+0.538620,+0.550948,+0.609040,+0.663137,+0.663492,+0.673952,+0.711823,+0.715055,+0.730803,+0.710394,+0.724784,+0.767051,+0.759720,+0.772759,+0.758621,+0.771654,+0.785688,+0.782003,+0.784279,+0.787861,+0.779967,+0.779967,+0.797978,+0.808502,+0.807449,+0.784854,+0.800874,+0.802232,+0.805852,+0.802193,+0.852941,+0.829539,+0.828362,+0.840690,+0.840070,+0.839126,+0.833114,+0.848693,+0.858061,+0.874727,+0.846075,+0.843192,+0.856910,+0.824936,+0.850975,+0.750268,+0.727654,+0.643549,+0.507932,+0.405558,+0.283472,+0.129572,+0.026493,-0.130154,-0.286347,-0.412370,-0.495830,-0.578740,-0.627445,-0.723562,-0.803136,-0.877048,-0.968142,-0.947572,-1.040386,-0.790899,-0.787246,-0.851570,-0.836482,-0.573788,-0.814637,-0.749189,-0.631783,-0.527818,-0.520687,-0.708396,-0.549532,-0.699385,-0.539092,-0.328278,-0.582923,
-0.608374,-0.654907,-0.861520,-1.005999,-1.106655,-0.680915,-0.569024,-0.595859,-0.674347,-0.714926,-0.757140,-0.779075,-0.936413,-0.993581,-0.741651,-0.861164,-0.808735,-0.723207,-0.696676,-0.763417,-0.649425,-0.886098,-0.764044,-0.926205,-0.884250,-0.783174,-0.767206,-0.758989,-0.706257,-0.706263,-0.721184,-0.693347,-0.525005,-0.477367,-0.453448,-0.305264,-0.255472,-0.176351,-0.119293,-0.042719,+0.054704,+0.161566,+0.246008,+0.315368,+0.390973,+0.459143,+0.483282,+0.520267,+0.547005,+0.630206,+0.654190,+0.626139,+0.672246,+0.711338,+0.723491,+0.711784,+0.711338,+0.738393,+0.775229,+0.746377,+0.783510,+0.759228,+0.771654,+0.763786,+0.801863,+0.784079,+0.773063,+0.793731,+0.793705,+0.810345,+0.809750,+0.806085,+0.806278,+0.826765,+0.827929,+0.819874,+0.757431,+0.828569,+0.817850,+0.847730,+0.851337,+0.852120,+0.878224,+0.856787,+0.918525,+0.894108,+0.914356,+0.867810,+0.902952,+0.909578,+0.879892,+0.905621,+0.833611,+0.746479,+0.630826,+0.533403,+0.454890,+0.319183,+0.204098,+0.057944,-0.071810,-0.211118,-0.307416,-0.393661,-0.532653,-0.573445,-0.670920,-0.759914,-0.803828,-0.848073,-0.902377,-1.080157,-0.723143,-0.807669,-0.786723,-0.821975,-0.580687,-0.725101,-0.773535,-0.639295,-0.582794,-0.485157,-0.681374,-0.601748,-0.565287,-0.719290,-0.244534,-0.268473,
-0.706897,-0.691575,-1.039661,-0.970909,-0.742252,-0.657538,-0.491757,-0.655541,-0.786005,-0.775241,-0.697393,-0.930724,-0.923277,-0.898394,-0.925352,-0.818704,-0.781234,-0.681432,-0.800900,-0.831038,-0.703948,-0.875548,-0.853516,-0.951146,-0.817327,-0.802413,-0.789884,-0.731760,-0.731275,-0.685563,-0.723653,-0.667177,-0.478822,-0.453667,-0.416431,-0.322486,-0.249758,-0.171114,-0.026318,+0.033280,+0.139638,+0.192235,+0.266514,+0.304391,+0.428417,+0.478162,+0.513886,+0.560529,+0.582949,+0.623521,+0.637446,+0.686455,+0.698441,+0.720647,+0.710562,+0.711784,+0.724138,+0.738393,+0.762558,+0.768783,+0.791901,+0.786160,+0.775261,+0.776483,+0.802277,+0.802413,+0.793103,+0.791494,+0.790951,+0.798941,+0.797855,+0.796905,+0.822699,+0.798708,+0.824309,+0.833346,+0.804430,+0.833443,+0.867771,+0.864590,+0.893177,+0.868993,+0.860808,+0.904561,+0.906307,+0.904697,+0.926263,+0.915868,+0.915403,+0.966157,+0.901070,+0.880086,+0.814126,+0.706877,+0.662465,+0.658779,+0.542978,+0.387670,+0.207654,+0.074028,-0.075986,-0.154396,-0.260521,-0.347309,-0.478608,-0.557387,-0.632752,-0.772235,-0.777026,-0.812090,-0.850335,-1.016350,-0.612506,-0.790524,-0.784318,-0.871146,-0.666499,-0.660544,-0.779004,-0.685737,-0.634886,-0.539758,-0.633548,-0.672705,-0.557116,-0.672356,-0.534696,-0.238916,
-0.683908,-0.855869,-0.902389,-0.854195,-0.669110,-0.664811,-0.615485,-0.767717,-0.730790,-0.777310,-0.914789,-0.970495,-0.886144,-0.964476,-0.854059,-0.744728,-0.714137,-0.723550,-0.795592,-0.843108,-0.729251,-0.854919,-0.990045,-0.940402,-0.837678,-0.812608,-0.783374,-0.734954,-0.679428,-0.642773,-0.718346,-0.582225,-0.469862,-0.439135,-0.388904,-0.335506,-0.239660,-0.122590,-0.029007,+0.057471,+0.134945,+0.204951,+0.253914,+0.317902,+0.430356,+0.488325,+0.528238,+0.574396,+0.600190,+0.583990,+0.619649,+0.663227,+0.678025,+0.706173,+0.709340,+0.705268,+0.719069,+0.746312,+0.786859,+0.784686,+0.784324,+0.780116,+0.775862,+0.784505,+0.806001,+0.814825,+0.797357,+0.802923,+0.816092,+0.817404,+0.801023,+0.808399,+0.825957,+0.827586,+0.819441,+0.861933,+0.851163,+0.881573,+0.882840,+0.868586,+0.884741,+0.866232,+0.881166,+0.902299,+0.906145,+0.904154,+0.942529,+0.935876,+0.931035,+0.957191,+0.931396,+0.861254,+0.826998,+0.797989,+0.676261,+0.629966,+0.531814,+0.408363,+0.283104,+0.129108,-0.002444,-0.116843,-0.214861,-0.375192,-0.400986,-0.545207,-0.634537,-0.674676,-0.734184,-0.842339,-0.878541,-1.017558,-0.817903,-0.720608,-0.739615,-0.887547,-0.781247,-0.681328,-0.814010,-0.701692,-0.675944,-0.589782,-0.517920,-0.752059,-0.642321,-0.529912,-0.646303,-0.402299,
-0.766010,-0.896267,-0.828414,-0.764917,-0.699074,-0.634750,-0.731514,-0.733667,-0.716186,-0.771136,-0.962065,-0.964961,-1.059740,-1.019879,-0.728838,-0.792903,-0.700509,-0.762603,-0.806718,-0.828569,-0.736123,-0.912494,-0.966978,-0.910102,-0.846424,-0.839682,-0.756649,-0.712372,-0.676215,-0.602698,-0.747521,-0.548518,-0.491389,-0.446375,-0.346948,-0.308366,-0.207181,-0.113481,-0.056760,+0.021586,+0.161747,+0.207304,+0.260457,+0.330230,+0.397302,+0.451224,+0.502489,+0.524760,+0.566748,+0.618763,+0.620884,+0.641209,+0.660021,+0.698130,+0.716749,+0.744373,+0.737119,+0.755763,+0.770050,+0.801113,+0.782133,+0.791112,+0.804339,+0.802135,+0.802135,+0.808140,+0.814075,+0.834911,+0.843211,+0.828220,+0.821044,+0.837788,+0.838945,+0.820475,+0.827586,+0.887113,+0.836967,+0.852081,+0.844828,+0.864441,+0.871100,+0.871100,+0.877216,+0.886777,+0.885355,+0.924660,+0.968853,+0.922824,+0.934093,+0.936788,+0.916993,+0.848092,+0.834613,+0.798216,+0.700471,+0.630994,+0.587901,+0.455336,+0.341997,+0.169751,+0.042474,-0.066134,-0.169310,-0.296361,-0.367829,-0.519439,-0.575721,-0.600713,-0.684431,-0.759138,-0.810661,-0.951625,-0.845345,-0.670855,-0.764982,-0.835725,-0.803460,-0.690224,-0.765900,-0.737100,-0.705371,-0.619248,-0.518075,-0.662742,-0.763334,-0.407231,-0.588450,-0.582923,
-0.953202,-0.830243,-0.837186,-0.680307,-0.561518,-0.690256,-0.711706,-0.758776,-0.817269,-0.914065,-0.912009,-1.010938,-1.235115,-0.812886,-0.765564,-0.703289,-0.771343,-0.833152,-0.876324,-0.837206,-0.742427,-0.969862,-0.973003,-0.908052,-0.841531,-0.799445,-0.716167,-0.687270,-0.651313,-0.628796,-0.656646,-0.481983,-0.439665,-0.360265,-0.291804,-0.264730,-0.232225,-0.141616,-0.055273,+0.078469,+0.217563,+0.244114,+0.317385,+0.404872,+0.393138,+0.424868,+0.510977,+0.543792,+0.582018,+0.607986,+0.596467,+0.643070,+0.676331,+0.682964,+0.738237,+0.718514,+0.749389,+0.768473,+0.783678,+0.809821,+0.782534,+0.792114,+0.797312,+0.789399,+0.789399,+0.797312,+0.810345,+0.847019,+0.840425,+0.815271,+0.836682,+0.836352,+0.837807,+0.848706,+0.841337,+0.882607,+0.857143,+0.852779,+0.841802,+0.844828,+0.849889,+0.850180,+0.874384,+0.880823,+0.877720,+0.901439,+0.921221,+0.919631,+0.924208,+0.939044,+0.930162,+0.875102,+0.847252,+0.816491,+0.669679,+0.650168,+0.575152,+0.436232,+0.380300,+0.273768,+0.104167,-0.016717,-0.166323,-0.263973,-0.376362,-0.545828,-0.567317,-0.579380,-0.697897,-0.737889,-0.745180,-0.944106,-0.909080,-0.721655,-0.728250,-0.766669,-0.860576,-0.759823,-0.777860,-0.857260,-0.719755,-0.693359,-0.591657,-0.480742,-0.710465,-0.602285,-0.506555,-0.746305,
-0.879310,-0.798314,-0.719548,-0.604787,-0.612253,-0.758802,-0.789742,-0.823242,-0.864913,-0.946291,-1.016718,-1.112357,-1.090105,-0.703490,-0.810933,-0.728282,-0.809698,-0.858817,-0.955672,-0.759713,-0.847162,-0.974872,-0.968640,-0.849805,-0.809013,-0.761446,-0.680870,-0.691000,-0.631033,-0.680734,-0.609183,-0.443401,-0.387469,-0.350685,-0.286167,-0.218346,-0.174250,-0.090771,+0.014617,+0.131563,+0.227804,+0.289793,+0.367396,+0.392834,+0.406475,+0.433245,+0.436232,+0.510156,+0.525678,+0.580692,+0.625868,+0.707129,+0.668283,+0.687806,+0.679015,+0.742556,+0.743939,+0.777051,+0.777129,+0.787059,+0.811211,+0.819480,+0.806938,+0.811987,+0.811987,+0.798553,+0.811560,+0.841931,+0.831762,+0.827586,+0.827586,+0.858268,+0.834827,+0.853794,+0.828065,+0.844828,+0.844828,+0.838686,+0.823300,+0.823307,+0.811987,+0.833533,+0.860427,+0.887592,+0.855268,+0.847788,+0.912436,+0.970255,+0.934687,+0.961774,+0.948676,+0.847646,+0.864726,+0.749705,+0.681633,+0.676544,+0.534322,+0.475001,+0.372704,+0.251277,+0.152988,+0.040922,-0.116054,-0.271078,-0.320662,-0.421544,-0.520506,-0.568810,-0.662658,-0.738212,-0.799316,-0.911802,-0.932870,-0.847504,-0.793911,-0.764116,-0.855539,-0.778034,-0.730997,-0.858953,-0.765551,-0.742284,-0.602595,-0.532492,-0.690941,-0.789716,-0.417930,-0.624795,
-0.894910,-0.829390,-0.688964,-0.572114,-0.720220,-0.728831,-0.818730,-0.909468,-0.912694,-0.942975,-1.063516,-1.185931,-0.779470,-0.705086,-0.706897,-0.790679,-0.857479,-0.912371,-0.873130,-0.694614,-0.848390,-0.976223,-0.929948,-0.822169,-0.823138,-0.820773,-0.730861,-0.716057,-0.688272,-0.737113,-0.642224,-0.468704,-0.484873,-0.440227,-0.381851,-0.221293,-0.073898,-0.009212,-0.033778,+0.126159,+0.225347,+0.248031,+0.200839,+0.231437,+0.335971,+0.386448,+0.376660,+0.458445,+0.437977,+0.508714,+0.482157,+0.596337,+0.652315,+0.674786,+0.710213,+0.731378,+0.756099,+0.777051,+0.789166,+0.794306,+0.819441,+0.827586,+0.838137,+0.811987,+0.811987,+0.806537,+0.819053,+0.822647,+0.823410,+0.839624,+0.838887,+0.858268,+0.846004,+0.860427,+0.848208,+0.826035,+0.813629,+0.832544,+0.781292,+0.841854,+0.843185,+0.799510,+0.803066,+0.820404,+0.829228,+0.819169,+0.876201,+0.912771,+0.883099,+0.883778,+0.900896,+0.881056,+0.891626,+0.803750,+0.681633,+0.657138,+0.587016,+0.496128,+0.425521,+0.275598,+0.121789,+0.039325,-0.094313,-0.176008,-0.248315,-0.387643,-0.485377,-0.586866,-0.637724,-0.722612,-0.774873,-0.866969,-0.943434,-0.940241,-0.863310,-0.792367,-0.832816,-0.895460,-0.651895,-0.845810,-0.795030,-0.758621,-0.657500,-0.516401,-0.556320,-0.869678,-0.604017,-0.484401,
-0.844827,-0.675905,-0.594449,-0.620282,-0.725205,-0.804546,-0.870874,-0.925352,-0.899558,-1.054226,-1.168302,-1.028044,-0.773031,-0.747915,-0.764788,-0.763236,-0.879737,-0.839824,-0.827761,-0.744230,-0.888794,-0.908460,-0.888833,-0.867771,-0.825686,-0.836333,-0.746422,-0.716671,-0.710989,-0.813758,-0.663221,-0.641209,-0.592394,-0.510589,-0.448140,-0.337516,-0.431908,-0.335014,-0.187270,-0.129378,-0.009173,+0.075307,+0.193418,+0.147783,+0.196657,+0.358753,+0.379504,+0.380416,+0.411059,+0.420620,+0.508746,+0.631007,+0.655172,+0.661631,+0.667643,+0.729025,+0.741379,+0.784182,+0.806408,+0.818355,+0.819441,+0.797583,+0.810345,+0.836139,+0.810345,+0.817191,+0.822466,+0.849308,+0.834491,+0.835189,+0.843645,+0.845953,+0.825453,+0.810345,+0.813836,+0.783309,+0.805186,+0.825317,+0.763915,+0.745375,+0.736317,+0.732652,+0.726601,+0.766397,+0.830107,+0.841977,+0.873202,+0.903146,+0.919107,+0.951243,+0.907025,+0.928222,+0.911970,+0.878262,+0.794481,+0.725533,+0.547962,+0.481750,+0.435127,+0.329081,+0.142237,+0.028762,-0.120107,-0.194077,-0.266999,-0.363116,-0.466293,-0.518987,-0.554982,-0.628059,-0.685233,-0.823028,-0.957701,-0.934623,-0.873531,-0.868819,-0.813952,-0.896572,-0.658722,-0.817133,-0.801618,-0.734688,-0.745627,-0.453823,-0.472441,-0.798592,-0.744095,-0.509852,
-0.654351,-0.568545,-0.578747,-0.630167,-0.810468,-0.883538,-0.920439,-0.881101,-1.023254,-1.115311,-1.068882,-0.831064,-0.749622,-0.741011,-0.805723,-0.813260,-0.828407,-0.823177,-0.853639,-0.857673,-0.929160,-0.886409,-0.941591,-0.878340,-0.843011,-0.828175,-0.794765,-0.792502,-0.786154,-0.797377,-0.758459,-0.722961,-0.651830,-0.640827,-0.632617,-0.561492,-0.467470,-0.333766,-0.274214,-0.269384,-0.152353,-0.130270,-0.008786,+0.131680,+0.142411,+0.231269,+0.304423,+0.356827,+0.412100,+0.393804,+0.457908,+0.531186,+0.591663,+0.621705,+0.666828,+0.755298,+0.754212,+0.780614,+0.813377,+0.809324,+0.797241,+0.799717,+0.839656,+0.836139,+0.823856,+0.825026,+0.843515,+0.835105,+0.830806,+0.825524,+0.831045,+0.842197,+0.836385,+0.835971,+0.824399,+0.829267,+0.823714,+0.778900,+0.727648,+0.704446,+0.666421,+0.669427,+0.667436,+0.655534,+0.775196,+0.715701,+0.679576,+0.731340,+0.854835,+0.834930,+0.839235,+0.826113,+0.928165,+0.830301,+0.791125,+0.681774,+0.665683,+0.628998,+0.494906,+0.431378,+0.178873,+0.017281,-0.139204,-0.201977,-0.252046,-0.310985,-0.388057,-0.481892,-0.530138,-0.622894,-0.672336,-0.780988,-0.927750,-1.006226,-0.914685,-0.896307,-0.765926,-0.886415,-0.723104,-0.831135,-0.888852,-0.722309,-0.765958,-0.566089,-0.340858,-0.637653,-0.749531,-0.545977,
