channel --> 0
-0.073995,+0.054002,+0.985103,+0.037509,+0.398619,+0.769543,+0.590264,+0.508073,+0.459480,+0.538266,+0.543738,+0.937145,+0.876211,-0.815031,-0.813653,-0.929418,
-0.210651,-0.056477,+1.288510,+0.574028,+1.264628,+1.512074,+1.192236,+0.735699,+0.744574,+0.810542,+1.612575,+0.707748,+0.961805,+1.197336,-0.291755,-0.822157,
-0.671353,+0.858645,+0.813503,+0.981448,+0.845262,-0.994876,-0.791661,-0.484214,-0.381466,-0.687180,+0.014627,-0.796897,+0.451752,+0.867394,+0.968648,-0.864409,
-0.494012,+0.927415,+1.351984,+1.245115,-0.616802,-0.712271,-0.421524,-0.173714,-0.397035,-0.301324,-0.047495,+0.043245,-1.421952,-0.374658,+1.070135,-0.295622,
-0.438357,+0.945657,+1.338131,+0.092867,-0.868994,-1.025422,-0.980936,-0.811652,-0.765745,-0.823016,-0.851109,-1.479872,-0.871404,-0.678242,+0.726120,-0.159576,
-0.432078,+1.370143,+0.794993,-1.533170,-0.224613,+0.189351,+0.080784,-0.245159,-0.662422,-0.754402,+0.111731,-0.134021,-0.262912,-0.740852,+0.622632,-0.492656,
-0.212718,+1.548300,+0.744177,-1.795078,-0.950682,-0.809262,-0.351983,+0.270235,-0.168960,+1.362628,+0.630272,-0.774648,-0.321946,+0.281072,+0.292704,-0.963677,
+0.222358,+1.765088,+1.557053,+0.934311,+1.589782,+1.517215,+1.645900,+0.695955,+0.463886,+0.876111,+1.097880,+2.182179,+2.195493,+0.681486,+0.957893,-1.153886,
-0.451421,+0.973752,-0.332496,+0.147783,-0.477341,-0.210464,-0.271212,-0.066878,+0.127663,+0.811316,+0.267476,-0.324045,-0.443760,-0.240069,-0.002936,-1.005367,
+0.013991,+1.754235,-0.008270,-1.399895,+0.246919,+0.296981,+0.314963,-0.389407,-0.961347,-1.324386,+0.581653,+0.182678,+0.039039,+0.653533,-0.069280,-0.744011,
-0.075937,+1.205308,+0.915138,-0.607192,-0.634354,-0.400768,+0.541331,-0.422975,-0.955001,+0.103151,+0.009252,+0.653101,+0.235534,+0.541702,-0.055906,-1.433390,
+0.092115,+1.076213,-0.835134,-1.257358,-1.006364,+0.170844,+0.280758,+0.472896,+0.839041,+0.740469,+0.790150,-0.065741,+0.280279,+0.724693,-0.001806,-1.358789,
+0.849619,+0.888206,-1.936925,-1.623112,-1.015159,-0.468310,-0.023338,+0.612148,+0.433063,+0.638534,+0.688609,+0.538868,+0.680059,+0.748747,-1.539191,-1.941260,
-0.520413,-0.906541,-2.046715,-0.467093,-1.209565,-0.379130,+1.033690,+0.732499,+1.331614,+1.895289,+0.659597,+0.477755,+1.134034,-0.053792,-0.605417,-1.518263,
-0.212001,-0.706389,-1.172565,-1.199980,-0.363849,-0.953806,+0.131300,-0.394211,+0.356836,+0.517597,-0.015636,+0.140404,+0.589061,-0.440820,-1.364428,-1.052080,
-0.527640,-0.696950,-0.868843,-1.111338,-0.123939,+0.577790,-0.639211,-0.225248,+0.414120,+0.115776,+0.450140,+0.545228,+0.613338,+0.033303,-1.265988,-0.840810,

channel --> 1
+0.092200,-0.128328,+0.997203,+0.444852,+1.219774,+1.157618,+1.269606,+1.296417,+1.352608,+1.334064,+1.125907,+1.387560,+1.032826,-0.403455,-1.157495,-1.440038,
+0.075424,+1.188759,+0.837429,+0.912600,+0.466400,+0.342260,+0.573974,+0.507089,+0.560438,+0.741082,+0.346674,+0.624274,+1.017701,+1.422787,-1.215668,-1.158622,
-0.227360,+1.276559,+1.172354,+0.211690,-1.056596,-1.230729,-0.937788,-0.716195,-0.852799,-0.335145,-0.639564,-0.618200,-0.255197,+1.057803,-0.357474,-1.108787,
-0.288770,+1.152790,-0.097777,-0.556786,-1.172480,-0.104769,-0.039910,+0.171583,+0.028564,-0.059800,-0.209530,-0.895596,-1.363717,-0.398987,+0.925656,-1.491021,
-0.341193,+0.911083,-0.311377,-1.364813,-0.801306,-0.851681,-0.279033,-0.131033,-0.014460,-0.259646,-0.541887,-0.897398,-0.183132,-0.276343,+0.584487,-1.444200,
-0.341208,+1.285074,-0.043763,-1.687668,-0.322228,+1.091562,+1.390090,+0.703238,+0.496931,+0.585127,+1.047561,+1.064581,+0.087434,-0.684219,+0.193830,-0.874708,
-0.486369,+1.223431,-0.218907,-1.061015,-0.662193,-0.984666,+0.162050,+0.784076,+0.696296,+1.281628,+0.435101,-0.159360,+0.425970,-0.588646,-0.484146,-1.002270,
-1.625852,+1.950760,-0.766162,-0.625650,-0.138568,+0.674318,+0.591725,-0.194382,+0.342851,+0.508062,-0.299598,+0.644969,+0.466695,-0.848013,+0.589884,-1.123353,
-1.039954,+1.899122,-2.313086,-1.373331,-0.436844,-0.347365,-1.281954,-0.644443,-1.803122,+0.818971,-0.690267,-1.025264,-1.019637,+0.129747,-1.180991,-1.127611,
+0.297818,+1.603176,-0.589672,-1.236837,+0.530905,+0.869495,+0.542666,-1.116763,-0.447972,-0.976334,+1.487422,+0.506723,+0.836886,+0.241779,-0.524510,-1.163757,
-0.344349,+1.257179,-0.222673,-0.556378,-0.429552,+0.218468,+0.706407,+0.266729,+0.889431,+1.159616,+0.595638,+0.595743,+0.326147,+0.018945,-0.885234,-1.036308,
-0.224172,-1.221196,-2.126706,-0.703175,-0.182252,+0.045744,-0.480865,-0.740211,+0.295244,-0.034904,+0.199314,+0.613069,+0.626568,-0.099868,-1.692735,-1.239967,
-1.524163,-1.426236,-0.940877,-0.751977,-0.262204,+0.133180,+0.986092,+0.288672,+0.958154,+1.226116,+1.237724,+0.955815,+0.492025,+0.034522,-1.455488,-1.503016,
-2.514173,-1.409185,-1.549496,-0.359129,-0.468838,+0.356384,+0.811976,-0.172063,+0.776449,+0.312827,+0.373494,+0.777763,+0.116013,-1.513824,-0.612220,-1.321964,
-1.919354,-1.444546,-1.946080,-1.894661,+1.039764,-0.146336,-0.313307,-0.475920,-0.000021,+0.093798,+0.567101,+0.510460,+0.659581,-1.582983,-1.528353,-1.104785,
-1.954009,-2.106476,-0.910070,-1.808969,-1.855459,+0.826448,+0.478535,+1.191680,+1.529879,+1.455373,+1.406049,+0.391209,+0.879558,-1.020819,-1.422873,-1.011119,

channel --> 2
-0.945292,-0.660121,-0.598153,+0.236698,+0.261068,+0.336294,+0.016176,+0.229576,+0.140356,+0.278651,+0.283092,-0.186787,-0.235409,-0.295500,+0.274920,+0.386877,
-0.087121,-0.129364,+0.637056,+1.523262,+0.853235,-0.167256,-0.193683,-0.229416,-0.225624,-0.145377,-0.007435,+0.166553,+0.115403,-0.501198,+1.102383,+0.399087,
-0.105980,+0.081241,+0.954943,+0.425444,-0.159074,+0.098384,+0.335479,+0.114817,+0.164798,+0.094869,+0.186683,+0.486045,-0.316137,-0.018666,+0.433910,-0.028659,
-0.065479,+0.162019,+0.725419,-0.911542,+0.773785,+0.406763,+0.349879,+0.343162,+0.323724,+0.424945,+0.303044,-0.123647,+0.038787,-0.110293,-1.070022,+0.375052,
-0.070051,+0.050289,-0.185107,-0.006862,+0.534036,+0.292605,+0.183343,+0.108283,+0.246976,+0.151250,-0.023127,-0.207318,+0.403578,+0.177685,-0.883069,+0.465734,
-0.034937,-0.469191,-0.887495,+0.295516,+0.853215,-0.787380,-0.952845,-0.276699,+0.305351,+0.754827,-0.058947,-0.277591,-0.142994,+0.109816,-1.314964,+0.110538,
+0.140778,-0.444340,-1.248126,-0.124461,+0.166456,+0.054319,+0.390222,-0.253279,+0.342470,+0.150743,-0.586368,-0.542372,+0.184479,-0.014905,-0.923381,+0.175318,
+0.066830,-3.067476,+0.218224,+0.133120,-0.121259,-0.279104,-0.336848,-0.333439,+0.370660,-0.415810,+0.603582,-1.507098,-1.541374,+0.481883,-2.032293,+0.348783,
-0.743345,-1.711757,-1.509226,-1.002053,+0.169365,-0.396527,+0.656419,+0.432105,-0.038582,-1.953790,-0.590380,-0.347104,+0.427280,+0.221675,-0.393503,+0.016742,
-0.393104,-1.077937,-1.372328,+0.095409,-0.751926,-0.278302,+0.038224,+0.086219,+0.120395,-0.546981,-1.307139,+0.071957,-0.174435,+0.228456,+0.223754,+0.656157,
-0.046279,-0.693421,-0.412731,+0.368643,+0.331830,+0.401467,-0.780048,+0.556134,-0.056441,-1.140335,-1.060009,-0.082636,+0.390925,+0.893068,+0.328301,+0.502010,
+0.046467,-1.402894,+0.211915,+0.288878,+0.403320,+0.590808,+0.636436,+0.226721,-0.304353,-0.282663,+0.378198,+0.478861,+0.575366,+0.437876,+0.191600,+0.109409,
-0.033932,-0.845259,+0.280110,+0.286067,+0.407037,+0.513580,+0.000363,-0.207594,-1.273076,-0.822521,-0.728499,+0.040019,+0.590658,-0.415456,-0.217001,-0.360331,
+0.262243,-1.192504,+0.111176,-0.171803,-0.049686,+0.616966,+0.489301,+0.455483,-0.219288,-0.057748,+0.128849,+0.521913,+0.250431,-0.627090,+0.026015,+0.104963,
+0.821219,+0.373682,-0.475534,+0.597921,-1.443872,+0.173569,+0.384022,+0.567552,+0.343877,+0.386983,+0.509898,+0.433075,+0.585298,-0.620627,-0.270708,-0.183840,
