channel --> 0
-0.248261,-0.474077,-0.166778,+0.105437,+0.254992,-0.008622,-0.236644,-0.046380,+0.186444,+0.140233,+0.190025,+0.296469,+0.136147,+0.146941,+0.138274,+0.169088,+0.164172,+0.142770,+0.131609,+0.075477,+0.179621,+0.185932,+0.175870,+0.211984,+0.068416,-0.117724,-0.413007,-0.337764,-0.370085,-0.346958,-0.235225,-0.409763,
-0.568030,-0.431648,-0.149413,-0.000884,+0.084993,-0.072791,+0.183767,+0.094334,+0.084132,-0.011587,+0.099510,+0.009048,+0.110379,+0.138532,+0.202543,+0.178470,+0.150542,+0.140131,+0.164706,+0.182019,+0.096886,+0.152310,+0.109175,+0.289173,+0.134983,+0.256309,+0.188494,-0.399913,-0.391071,-0.475178,-0.462234,-0.389687,
-0.635839,-0.227861,-0.108026,+0.018597,-0.028768,+0.148489,+0.008065,+0.076176,+0.119646,+0.109855,+0.035941,+0.098022,+0.012456,-0.092419,-0.170999,-0.094524,-0.126151,-0.212678,-0.158137,-0.024299,+0.008201,-0.146183,-0.012906,+0.086064,+0.041941,+0.059926,+0.209688,-0.165791,-0.484205,-0.367933,-0.438635,-0.435175,
-0.687993,-0.221731,-0.111903,+0.020903,+0.052595,+0.110767,+0.115739,+0.225105,+0.094266,-0.178735,-0.454992,-0.511098,-0.587741,-0.572240,-0.624086,-0.611417,-0.596995,-0.637158,-0.509727,-0.428570,-0.372860,-0.601360,-0.252998,-0.192116,+0.115746,+0.068942,+0.146655,+0.245666,-0.200320,-0.493244,-0.448508,-0.448935,
-0.707440,-0.180687,-0.099780,+0.064999,+0.041384,+0.019871,+0.197748,+0.043392,-0.562368,-0.772875,-0.748793,-0.715347,-0.640234,-0.618470,-0.615668,-0.602730,-0.542126,-0.669977,-0.643232,-0.613787,-0.537914,-0.659201,-0.641660,-0.499930,-0.129202,-0.102308,+0.121641,+0.299923,+0.003954,-0.445094,-0.457318,-0.379066,
-0.693130,-0.151092,-0.083158,+0.080451,-0.001327,+0.135049,+0.038388,-0.475464,-0.710877,-0.635783,-0.559381,-0.564638,-0.552863,-0.497301,-0.509873,-0.498420,-0.507855,-0.524296,-0.527162,-0.499782,-0.522764,-0.542744,-0.683107,-0.585302,-0.661400,-0.393998,-0.001600,+0.133777,+0.317037,-0.257302,-0.519594,-0.443384,
-0.643129,-0.174360,-0.085521,+0.057033,+0.077541,-0.015371,-0.270943,-0.674522,-0.620943,-0.562107,-0.535802,-0.507929,-0.535523,-0.514178,-0.500856,-0.508171,-0.511056,-0.551395,-0.525865,-0.518163,-0.508984,-0.485344,-0.549702,-0.573559,-0.729361,-0.786178,-0.267422,-0.016513,+0.342408,-0.159497,-0.358082,-0.488327,
-0.682211,-0.129957,-0.057930,-0.015555,-0.082251,-0.204400,-0.590856,-0.642766,-0.582168,-0.544592,-0.551114,-0.532248,-0.528993,-0.535346,-0.505551,-0.514348,-0.503122,-0.523068,-0.529639,-0.523779,-0.517474,-0.513617,-0.549975,-0.537814,-0.554174,-0.639792,-0.595497,-0.141131,+0.136646,-0.132163,-0.402773,-0.514657,
-0.666725,-0.112338,-0.124490,-0.167912,-0.152979,-0.253920,-0.637814,-0.562824,-0.570675,-0.520770,-0.543614,-0.573751,-0.541012,-0.528237,-0.543540,-0.540471,-0.512021,-0.512961,-0.531568,-0.538773,-0.529952,-0.545965,-0.614616,-0.577894,-0.529029,-0.532705,-0.575831,-0.216901,+0.091826,-0.090425,-0.541031,-0.408761,
-0.658133,-0.105428,-0.067839,-0.188541,-0.107186,-0.151628,-0.652572,-0.559418,-0.556769,-0.534999,-0.487152,-0.416870,-0.440910,-0.419766,-0.472604,-0.503903,-0.491267,-0.488343,-0.462960,-0.442077,-0.430287,-0.443874,-0.434715,-0.545333,-0.524644,-0.519094,-0.557445,-0.229290,-0.006003,-0.186945,-0.442848,-0.479482,
-0.654007,-0.097123,-0.047849,-0.109681,+0.049146,-0.499816,-0.668346,-0.555181,-0.305067,-0.060814,+0.126431,+0.139595,+0.116744,-0.017302,-0.238239,-0.405281,-0.387358,-0.418188,-0.324451,-0.163199,+0.024996,+0.176531,+0.099133,+0.013904,-0.217875,-0.470228,-0.592317,-0.308476,+0.092156,-0.275899,-0.466124,-0.505691,
-0.654508,-0.111174,-0.030360,-0.153751,+0.146239,-0.624641,-0.616723,-0.459228,-0.450160,-0.517863,-0.547124,-0.575189,-0.331063,-0.217720,-0.226805,-0.330854,-0.378061,-0.329490,-0.241390,-0.167428,-0.237485,-0.282190,-0.284096,-0.271184,-0.247011,-0.324768,-0.511674,-0.553757,+0.160019,-0.268305,-0.455833,-0.451502,
-0.640414,-0.100242,-0.039989,-0.103932,+0.140504,-0.662759,-0.603800,-0.521595,-0.573926,-0.634376,-0.623190,-0.595700,-0.449359,-0.321832,-0.235686,-0.302002,-0.295134,-0.247115,-0.175453,-0.157838,-0.382919,-0.547064,-0.679989,-0.555973,-0.518796,-0.212265,-0.215245,-0.664808,+0.166043,-0.359407,-0.514850,-0.506462,
-0.675286,-0.110101,+0.006468,-0.303159,-0.258098,-0.234760,+0.207104,-0.154914,-0.291678,-0.507513,-0.264391,-0.153501,-0.042007,-0.131479,-0.128512,-0.268809,-0.361315,-0.353544,-0.090863,+0.122979,-0.124738,-0.021721,-0.102180,-0.262378,-0.337549,-0.237881,+0.002541,-0.027710,+0.227028,-0.538000,-0.465656,-0.414341,
-0.668882,+0.002552,+0.176653,-0.324681,-0.290389,+0.294971,-0.434728,-0.569433,-0.259634,-0.030539,+0.049803,+0.319591,-0.044029,-0.224125,-0.608161,+0.056945,+0.177259,+0.175666,+0.264749,-0.652524,-0.152563,+0.103587,+0.231576,+0.093548,+0.109551,-0.108435,-0.515274,-0.221976,+0.430080,-0.259153,-0.429451,-0.402349,
-0.635827,+0.053172,+0.045455,-0.257180,-0.624643,-0.114880,-0.439470,-0.574218,-0.735192,-0.706149,-0.598735,-0.477667,-0.609078,-0.506375,-0.609929,+0.191922,-0.194560,-0.258024,+0.081809,-0.366424,-0.511217,-0.508629,-0.576279,-0.586317,-0.556991,-0.589227,-0.578737,+0.047013,-0.618046,-0.488313,-0.511643,-0.478118,
-0.647491,+0.016965,-0.108280,+0.110934,-0.635294,-0.689875,-0.210865,-0.518911,-0.407588,-0.406362,-0.474235,-0.489773,-0.532715,-0.592407,-0.223143,+0.234820,-0.781682,-0.720178,+0.158376,-0.269455,-0.503717,-0.473438,-0.508855,-0.457184,-0.501595,-0.582385,-0.291309,-0.016618,-0.617806,-0.496905,-0.413983,-0.445241,
-0.665229,+0.028161,-0.104140,+0.032845,-0.552670,-0.852493,-0.327408,-0.288059,-0.216508,-0.277729,-0.261621,-0.374597,-0.363332,-0.178242,+0.027848,-0.671577,-0.668086,-0.720299,-0.396408,-0.044728,-0.238424,-0.242207,-0.317468,-0.391081,-0.372773,-0.275499,-0.070834,-0.504114,-0.434022,-0.444250,-0.424995,-0.496406,
-0.547530,-0.064355,-0.106423,+0.164274,-0.399665,-0.626995,-0.758505,-0.697264,-0.458337,-0.457814,-0.399745,-0.392960,-0.462537,-0.428891,-0.704367,-0.672374,-0.542397,-0.565443,-0.746949,-0.489363,-0.320533,-0.398473,-0.439028,-0.422808,-0.361193,-0.472843,-0.530503,-0.565868,-0.272613,-0.560394,-0.475713,-0.441456,
