channel --> 0
+0.043137,+0.051567,+0.053204,+0.053729,+0.073460,+0.042489,+0.040389,+0.023838,+0.044959,+0.037456,+0.042489,+0.047985,+0.046287,+0.058824,+0.404169,+0.431373,+0.450980,+0.455612,+0.473306,+0.472997,+0.483681,+0.478061,+0.486491,+0.478431,+0.472132,+0.482013,+0.482353,+0.490196,+0.494365,+0.502825,+0.500015,+0.489362,+0.512892,+0.509804,+0.511965,+0.494118,+0.485472,+0.472225,+0.466667,+0.467315,+0.448387,+0.467624,+0.443508,+0.448757,+0.437363,+0.450980,+0.443137,+0.450980,+0.457990,+0.471021,+0.450301,+0.411425,+0.327374,+0.318018,+0.304678,+0.304277,+0.317153,+0.331481,+0.309804,+0.325490,+0.301992,+0.320920,+0.345098,+0.339509,+0.319901,+0.331666,+0.335618,+0.360630,+0.352262,+0.301961,+0.306098,+0.275992,+0.336360,+0.332129,+0.415501,+0.421646,+0.456353,+0.458144,+0.454470,+0.441593,+0.443137,+0.454748,+0.475467,+0.484206,+0.481828,+0.478802,+0.498039,+0.495445,+0.518295,+0.505882,+0.525398,+0.534939,+0.545716,+0.528331,+0.534476,+0.547908,+0.524903,+0.554855,+0.537255,+0.524996,+0.528207,+0.526942,+0.540497,+0.527868,+0.525336,+0.530338,+0.518388,+0.515022,+0.524595,+0.512614,+0.513726,+0.492018,+0.495106,+0.459071,+0.355565,+0.068210,+0.116011,+0.115085,+0.070187,+0.022479,+0.031249,+0.041562,+0.043478,+0.062745,+0.058824,+0.067315,+0.038104,+0.066667,
+0.047059,+0.067162,+0.063985,+0.039474,+0.053911,+0.041005,+0.041723,+0.041195,+0.028598,+0.043172,+0.037239,+0.053539,+0.038514,+0.043382,+0.309307,+0.432698,+0.442063,+0.436984,+0.452774,+0.469153,+0.475834,+0.490173,+0.472593,+0.492761,+0.506061,+0.502272,+0.489552,+0.485026,+0.489268,+0.495965,+0.494920,+0.509203,+0.487786,+0.508910,+0.491007,+0.474549,+0.473170,+0.456159,+0.461797,+0.456298,+0.456825,+0.461414,+0.456920,+0.432394,+0.416915,+0.434799,+0.423954,+0.413720,+0.387621,+0.382266,+0.325976,+0.303420,+0.286045,+0.276665,+0.285593,+0.326273,+0.321569,+0.339524,+0.313012,+0.308437,+0.299959,+0.299388,+0.327277,+0.322479,+0.325701,+0.310105,+0.322719,+0.308968,+0.324819,+0.309527,+0.303901,+0.289328,+0.291026,+0.306248,+0.310281,+0.309569,+0.333630,+0.387760,+0.403191,+0.398671,+0.384086,+0.416964,+0.439770,+0.471579,+0.472100,+0.485806,+0.475996,+0.485832,+0.507719,+0.519622,+0.526990,+0.544576,+0.533108,+0.532092,+0.526168,+0.521569,+0.513919,+0.532557,+0.521846,+0.522528,+0.517090,+0.508325,+0.529299,+0.533829,+0.526005,+0.528107,+0.524995,+0.516181,+0.514047,+0.511983,+0.508329,+0.496553,+0.469971,+0.455318,+0.083811,+0.050732,+0.023433,+0.078537,+0.043856,+0.030238,+0.062204,+0.048736,+0.068039,+0.053288,+0.071283,+0.061446,+0.067924,+0.028442,
+0.040206,+0.049309,+0.059102,+0.050980,+0.057774,+0.045491,+0.049511,+0.026686,+0.038166,+0.042891,+0.045398,+0.057140,+0.049218,+0.041291,+0.103337,+0.388199,+0.428490,+0.446389,+0.452871,+0.478779,+0.478102,+0.477811,+0.471547,+0.501214,+0.492317,+0.494286,+0.494390,+0.483434,+0.491065,+0.489582,+0.483871,+0.506505,+0.516934,+0.499717,+0.489366,+0.492357,+0.492402,+0.478984,+0.497144,+0.463106,+0.462410,+0.436285,+0.459494,+0.416656,+0.387345,+0.380142,+0.338472,+0.331500,+0.313067,+0.269964,+0.264965,+0.275120,+0.286681,+0.278552,+0.273889,+0.291396,+0.287390,+0.293092,+0.300299,+0.306414,+0.313664,+0.298590,+0.318135,+0.331627,+0.298020,+0.299144,+0.300586,+0.334236,+0.315306,+0.290979,+0.291586,+0.270797,+0.264255,+0.267953,+0.275854,+0.273964,+0.274043,+0.314322,+0.302289,+0.269723,+0.271844,+0.312903,+0.364048,+0.440504,+0.470677,+0.471485,+0.487331,+0.511787,+0.510182,+0.501526,+0.519080,+0.537255,+0.529565,+0.534395,+0.533533,+0.524263,+0.509750,+0.534288,+0.531168,+0.518662,+0.529591,+0.533563,+0.526903,+0.530988,+0.537507,+0.528462,+0.543296,+0.520906,+0.512837,+0.506633,+0.498211,+0.471627,+0.454879,+0.458839,+0.049367,+0.139836,+0.035963,+0.066611,+0.030103,+0.059389,+0.057720,+0.052231,+0.065265,+0.051240,+0.040941,+0.079011,+0.039221,+0.041156,
+0.040165,+0.045045,+0.054151,+0.048990,+0.066540,+0.042517,+0.033495,+0.037738,+0.032422,+0.038388,+0.038378,+0.048769,+0.047030,+0.045356,+0.048302,+0.377733,+0.426550,+0.457405,+0.442736,+0.474483,+0.481646,+0.472445,+0.476848,+0.499268,+0.483781,+0.478431,+0.479333,+0.481965,+0.485584,+0.507453,+0.507828,+0.499439,+0.511894,+0.490973,+0.493041,+0.483878,+0.481365,+0.455496,+0.469014,+0.476707,+0.463853,+0.435335,+0.402529,+0.335509,+0.191247,+0.248386,+0.282466,+0.245929,+0.249427,+0.248466,+0.261470,+0.287494,+0.256242,+0.341748,+0.272814,+0.278236,+0.283345,+0.296856,+0.294524,+0.291293,+0.298919,+0.301777,+0.334547,+0.311684,+0.298298,+0.267708,+0.257809,+0.276482,+0.280052,+0.280930,+0.258206,+0.266101,+0.232656,+0.231355,+0.236173,+0.230615,+0.216494,+0.173629,+0.142991,+0.043386,+0.032869,+0.246696,+0.368867,+0.429654,+0.472384,+0.466441,+0.491711,+0.501803,+0.509670,+0.516324,+0.526884,+0.533832,+0.529412,+0.520144,+0.520609,+0.511309,+0.515127,+0.536506,+0.516489,+0.525831,+0.532691,+0.536388,+0.535429,+0.523712,+0.522437,+0.547758,+0.536280,+0.526530,+0.512579,+0.482450,+0.479381,+0.475354,+0.461383,+0.180657,+0.053152,+0.066655,+0.086313,+0.061560,+0.044358,+0.047323,+0.038547,+0.112687,+0.061879,+0.046833,+0.063267,+0.034007,+0.047867,+0.032859,
+0.041197,+0.047034,+0.053227,+0.046216,+0.042200,+0.045101,+0.032732,+0.023643,+0.032422,+0.040999,+0.040185,+0.053654,+0.034887,+0.043166,+0.041403,+0.161839,+0.412270,+0.435904,+0.451415,+0.465450,+0.470561,+0.476864,+0.480520,+0.481204,+0.485503,+0.484334,+0.496750,+0.479790,+0.497423,+0.489364,+0.491164,+0.495654,+0.509248,+0.500847,+0.493426,+0.482238,+0.488223,+0.484356,+0.479304,+0.475090,+0.475831,+0.448323,+0.396082,+0.338471,+0.239821,+0.196660,+0.148400,+0.195328,+0.206378,+0.197453,+0.211022,+0.204972,+0.190421,+0.197212,+0.188567,+0.193448,+0.232772,+0.223366,+0.210857,+0.216835,+0.237259,+0.217145,+0.269772,+0.236847,+0.212827,+0.206076,+0.160287,+0.188153,+0.212240,+0.241936,+0.216625,+0.159209,+0.143393,+0.133513,+0.176594,+0.176558,+0.234672,+0.222619,+0.189580,+0.188251,+0.211119,+0.323798,+0.390428,+0.450200,+0.440690,+0.466113,+0.479414,+0.507104,+0.494079,+0.512871,+0.521522,+0.522371,+0.525494,+0.532604,+0.532328,+0.522994,+0.508962,+0.525537,+0.528952,+0.525615,+0.538550,+0.540391,+0.519759,+0.526295,+0.543236,+0.535788,+0.525449,+0.509730,+0.504197,+0.503342,+0.473800,+0.474510,+0.424517,+0.048775,+0.088350,+0.040384,+0.120211,+0.024214,+0.042492,+0.030452,+0.046844,+0.082391,+0.072993,+0.076131,+0.025800,+0.043350,+0.028569,+0.058865,
+0.048504,+0.046646,+0.048656,+0.032546,+0.036289,+0.040249,+0.042013,+0.040761,+0.042356,+0.048825,+0.054834,+0.042105,+0.045614,+0.051435,+0.039216,+0.069329,+0.416006,+0.417198,+0.442760,+0.461494,+0.491345,+0.483729,+0.495327,+0.488805,+0.488590,+0.491301,+0.486535,+0.495553,+0.485555,+0.490833,+0.496999,+0.499463,+0.506719,+0.497417,+0.490594,+0.482457,+0.486343,+0.479455,+0.500474,+0.476538,+0.472771,+0.450509,+0.423117,+0.437752,+0.393246,+0.305468,+0.278799,+0.280642,+0.295121,+0.303445,+0.329857,+0.305601,+0.266398,+0.246014,+0.287294,+0.269924,+0.267996,+0.248572,+0.267681,+0.256142,+0.274414,+0.263712,+0.241018,+0.211620,+0.210872,+0.187166,+0.178470,+0.206449,+0.235863,+0.266306,+0.262310,+0.242312,+0.245255,+0.276085,+0.316064,+0.303788,+0.324712,+0.263425,+0.245634,+0.262916,+0.378730,+0.427030,+0.439820,+0.460595,+0.454236,+0.469945,+0.494118,+0.497860,+0.505746,+0.517977,+0.532560,+0.531611,+0.528599,+0.527458,+0.533333,+0.522385,+0.514993,+0.543673,+0.532753,+0.536852,+0.545098,+0.530959,+0.537040,+0.526285,+0.531252,+0.529820,+0.519939,+0.501620,+0.504665,+0.487170,+0.463878,+0.457947,+0.259851,+0.042289,+0.094162,+0.048874,+0.081528,+0.043956,+0.037141,+0.041969,+0.111458,+0.033449,+0.076338,+0.077546,+0.034491,+0.037849,+0.031782,+0.036739,
+0.045160,+0.049869,+0.057536,+0.051890,+0.045685,+0.029484,+0.032606,+0.027404,+0.038276,+0.032305,+0.053415,+0.046573,+0.039029,+0.051332,+0.038420,+0.058592,+0.245627,+0.408486,+0.433298,+0.437703,+0.473470,+0.477392,+0.483024,+0.488053,+0.495555,+0.496071,+0.502532,+0.496352,+0.485713,+0.497175,+0.490713,+0.496458,+0.502776,+0.506219,+0.486013,+0.475313,+0.495726,+0.497985,+0.469570,+0.491210,+0.469960,+0.447549,+0.440923,+0.474460,+0.455143,+0.382994,+0.309470,+0.322938,+0.441028,+0.344155,+0.375693,+0.342847,+0.313362,+0.317583,+0.294587,+0.332167,+0.306701,+0.301915,+0.318913,+0.300915,+0.308946,+0.323992,+0.291755,+0.273342,+0.292498,+0.276829,+0.257469,+0.248147,+0.300045,+0.285259,+0.343187,+0.354103,+0.337981,+0.377816,+0.311897,+0.326718,+0.312260,+0.277407,+0.265528,+0.350976,+0.441215,+0.459859,+0.487587,+0.477482,+0.467998,+0.483022,+0.492435,+0.508798,+0.520731,+0.523916,+0.535782,+0.527854,+0.523627,+0.517991,+0.519566,+0.521569,+0.508855,+0.536252,+0.528141,+0.536817,+0.525608,+0.529613,+0.536915,+0.529047,+0.525151,+0.521569,+0.530064,+0.504241,+0.502741,+0.471440,+0.436109,+0.424719,+0.039447,+0.073534,+0.065122,+0.027792,+0.035521,+0.039559,+0.060961,+0.044240,+0.050048,+0.071354,+0.030634,+0.052632,+0.047985,+0.053879,+0.032121,+0.040165,
+0.039670,+0.055163,+0.050269,+0.052407,+0.047190,+0.038642,+0.042584,+0.043076,+0.041633,+0.047404,+0.047438,+0.050517,+0.038533,+0.051021,+0.055327,+0.044011,+0.100189,+0.398439,+0.416804,+0.430664,+0.465909,+0.479361,+0.475431,+0.491580,+0.483808,+0.471947,+0.482185,+0.490335,+0.499972,+0.494118,+0.485889,+0.499327,+0.512850,+0.511503,+0.486392,+0.497312,+0.491884,+0.486158,+0.487170,+0.468411,+0.472978,+0.467130,+0.466583,+0.480851,+0.473077,+0.421978,+0.334647,+0.308268,+0.318718,+0.367620,+0.378512,+0.342967,+0.357657,+0.336605,+0.352500,+0.354361,+0.373741,+0.344729,+0.377808,+0.381975,+0.413835,+0.392890,+0.389985,+0.379196,+0.394402,+0.334503,+0.337763,+0.341503,+0.331563,+0.382279,+0.398006,+0.389920,+0.388409,+0.369106,+0.330298,+0.295672,+0.309235,+0.273665,+0.315909,+0.422351,+0.489522,+0.495144,+0.496860,+0.498771,+0.484998,+0.473687,+0.503664,+0.507657,+0.512842,+0.512233,+0.526858,+0.522371,+0.505464,+0.512305,+0.524187,+0.521889,+0.514724,+0.506336,+0.521725,+0.528791,+0.541784,+0.538274,+0.520968,+0.537212,+0.533333,+0.513833,+0.518577,+0.479913,+0.483970,+0.458830,+0.441997,+0.303499,+0.060120,+0.074651,+0.039788,+0.032975,+0.065011,+0.036976,+0.050980,+0.081376,+0.053540,+0.031395,+0.048800,+0.043137,+0.038629,+0.042470,+0.037975,+0.042683,
+0.035377,+0.043190,+0.047082,+0.050241,+0.039669,+0.037579,+0.034922,+0.027656,+0.044899,+0.059567,+0.046376,+0.054783,+0.045509,+0.054902,+0.046893,+0.031393,+0.059000,+0.244715,+0.418805,+0.440754,+0.441930,+0.462932,+0.472708,+0.493829,+0.482237,+0.490230,+0.491550,+0.486080,+0.489175,+0.486275,+0.482363,+0.494910,+0.502236,+0.490511,+0.493033,+0.497991,+0.501977,+0.478398,+0.481182,+0.481415,+0.473382,+0.469261,+0.487057,+0.474533,+0.450786,+0.428521,+0.373820,+0.349985,+0.339698,+0.318420,+0.367890,+0.323084,+0.365755,+0.384218,+0.451484,+0.430041,+0.427575,+0.416803,+0.439037,+0.433849,+0.419763,+0.434381,+0.424679,+0.407961,+0.448797,+0.413632,+0.424784,+0.423643,+0.419732,+0.429414,+0.404504,+0.369729,+0.374591,+0.346026,+0.348504,+0.315589,+0.321184,+0.316887,+0.410036,+0.465148,+0.479999,+0.498233,+0.497082,+0.501878,+0.483977,+0.490563,+0.495225,+0.513753,+0.517859,+0.520756,+0.519583,+0.519939,+0.517647,+0.512249,+0.516269,+0.521332,+0.510579,+0.525500,+0.541135,+0.544766,+0.528276,+0.522001,+0.528067,+0.505924,+0.527836,+0.516434,+0.521815,+0.494183,+0.475153,+0.469289,+0.437545,+0.067649,+0.098132,+0.148653,+0.052161,+0.095905,+0.080299,+0.043786,+0.048046,+0.056068,+0.046955,+0.050566,+0.036989,+0.042063,+0.042065,+0.035861,+0.044794,+0.051063,
+0.051517,+0.046434,+0.043441,+0.044923,+0.030039,+0.037019,+0.046336,+0.036306,+0.040266,+0.041863,+0.039841,+0.039279,+0.050499,+0.060973,+0.050891,+0.053598,+0.052006,+0.074098,+0.393488,+0.417862,+0.455485,+0.458472,+0.469789,+0.472339,+0.458612,+0.502763,+0.482835,+0.495104,+0.470579,+0.479386,+0.498043,+0.497514,+0.505605,+0.496200,+0.495339,+0.500891,+0.505506,+0.511536,+0.494541,+0.496071,+0.483479,+0.513845,+0.491014,+0.466912,+0.473720,+0.458367,+0.424476,+0.392210,+0.337158,+0.347468,+0.360291,+0.347671,+0.342887,+0.369583,+0.419110,+0.492655,+0.493257,+0.504145,+0.453881,+0.458715,+0.468338,+0.457357,+0.455387,+0.467145,+0.439273,+0.449549,+0.472875,+0.447472,+0.424116,+0.426348,+0.395042,+0.380817,+0.336994,+0.354285,+0.389117,+0.302155,+0.300075,+0.395898,+0.456807,+0.480155,+0.511263,+0.493602,+0.498445,+0.494505,+0.502933,+0.509267,+0.492346,+0.518813,+0.521441,+0.531901,+0.524784,+0.520449,+0.508549,+0.507694,+0.511194,+0.513764,+0.509552,+0.524629,+0.521687,+0.541185,+0.528406,+0.521051,+0.532164,+0.516382,+0.509143,+0.510604,+0.501456,+0.492457,+0.490225,+0.446231,+0.216916,+0.081270,+0.073140,+0.039583,+0.035162,+0.060500,+0.086684,+0.063618,+0.064228,+0.067567,+0.028032,+0.050604,+0.046522,+0.037954,+0.028038,+0.030748,+0.038591,+0.035831,
