channel --> 0
+1.298571,+0.776898,+0.795675,-0.046393,+0.309286,+0.513508,+0.555621,+0.430238,+0.758031,+0.398347,+0.135388,-0.524406,-0.594684,-1.716197,-0.163672,-0.012987,
-0.250674,-0.386684,-1.427813,-0.066026,+1.113268,+1.271745,+1.457343,+1.583926,+2.620471,-0.348197,-1.793476,-1.492784,-1.539597,-1.694457,-0.489446,+0.479863,
-0.070923,-1.562813,-1.149181,+0.137481,+0.123229,-0.200753,+0.287843,-0.057554,-0.554691,+1.018759,-1.374955,-1.181327,-1.079100,-1.601413,-0.967661,-0.045183,
+0.722389,-1.029887,-1.153251,+0.808146,+0.782122,+0.934057,+0.370816,-0.269467,+0.800475,+0.722854,-0.960582,-1.142535,-1.056421,-1.501623,-0.955968,-0.031575,
+0.555647,-0.785549,-0.266187,+1.077977,+1.395518,+1.899553,-0.150232,+0.047223,+1.110717,+1.355568,-1.029621,-1.201480,-1.162669,-1.661094,-1.087988,-0.620626,
+0.492024,-0.139484,-0.160598,+2.291463,+0.444639,+0.584186,+0.799145,+0.927880,+1.178763,+0.577150,-1.006498,-1.110852,-1.214033,-1.606498,-1.965903,-0.613355,
+0.714433,-0.042679,-0.887309,+0.035170,+1.405444,-0.138222,+1.494670,+1.479760,+0.463566,+0.657433,-1.438619,-1.265265,-1.181340,-1.352021,-1.937558,-0.901604,
+0.794724,+0.178932,-0.855846,-0.015774,+1.414351,+1.466365,+1.219414,+1.225627,+1.504269,+0.202879,-1.331319,-1.722917,-1.548478,-1.452441,-1.445231,-1.056863,
+0.530347,+0.965891,-0.347668,+0.148788,+1.139796,+0.796851,+1.650621,+0.374178,+0.946028,-0.209788,-0.774516,-0.233749,-1.367016,-1.696712,-1.836686,-0.903432,
+0.437325,+1.245336,-0.280973,+0.190866,+1.339457,+1.370967,+1.685151,+1.086631,+1.037337,+0.841522,-0.613935,-0.345601,-0.265693,-0.054516,-1.468363,-1.608311,
+0.241301,+1.283962,-0.350500,-1.569271,+1.269895,+1.402428,+0.843383,+0.005966,+1.257252,+0.109644,-0.235735,-0.245554,+0.104037,+0.225623,-0.623472,-0.909607,
+0.188724,+1.466582,-0.530091,-0.726597,+0.268078,+1.210417,-0.124628,+0.304379,+0.797944,-1.070868,-0.358583,+0.357168,-0.057456,-0.496088,-0.889411,-1.046832,
+0.207069,+1.268063,+0.055429,-0.022152,-0.754012,+0.868984,-0.028772,+1.613454,+1.165554,-1.063054,+0.085543,-0.305782,-0.092947,-0.985771,-0.464337,-1.522431,
+0.144166,+1.492356,+0.128031,-0.481931,-0.708627,+0.017099,+0.728798,+1.381113,+0.817237,-0.387584,+0.158021,-0.314765,-0.998792,-1.116698,-0.737507,-1.884289,
+0.148000,+1.593721,+0.207116,-0.835090,-1.323157,-1.355644,-0.249345,+1.492397,-0.322073,-1.230002,-1.506353,-1.067691,-1.389895,-1.053364,-0.864989,-1.938921,
-0.397618,+1.184699,+0.595939,-0.950546,-1.393014,-1.917686,-0.438762,+0.541466,-1.089124,-0.676991,-1.308912,-1.072413,-1.133375,-0.921276,-1.092695,-0.682981,

channel --> 1
+0.732959,+1.250167,+1.306051,+1.116597,+1.288367,+1.370576,+1.390336,+1.158447,+0.752299,-0.143951,-0.626170,-0.457426,-0.690491,-1.041965,-0.289367,+1.167686,
-2.051766,-2.497423,-3.359322,-0.167336,+0.534897,+0.684936,+0.392457,+0.328912,+0.099703,-2.585092,-2.481455,-1.394545,-0.860037,-0.756984,-0.543032,+0.605778,
-1.559425,-1.055861,-0.528164,+1.529565,-0.200139,+0.388731,-0.013915,-0.180478,-0.929237,+0.742329,-1.032191,-0.334855,-0.418641,-0.736581,-1.109965,+1.057295,
-0.326137,-0.439300,-0.371287,+0.641228,+1.234624,+1.597564,+0.886192,+0.585386,+0.958554,-0.672606,-0.915531,-0.569192,-0.559360,-0.865928,-0.919606,+0.789539,
-0.213364,-0.476885,+0.904832,+0.659547,+0.438745,+0.647274,+1.158199,+0.715404,+0.856356,+0.592794,-0.960835,-0.578573,-0.658220,-0.735510,-1.766514,+0.879801,
-0.473195,-0.695202,-0.767614,+0.801333,+0.851721,+0.358081,+1.781658,+0.741561,+0.148677,-0.269126,-0.763615,-0.631037,-0.674061,-0.749155,-1.982893,+0.283009,
+0.104808,-0.271805,-0.500720,+0.062032,+1.327141,+0.478953,+1.700064,+0.773397,+0.156451,-0.103495,-0.585003,-0.664026,-0.692130,-0.623780,-1.252113,+0.866698,
-0.067744,-0.346898,+0.144162,+0.458259,+1.024724,+1.008824,+1.002825,+0.802043,-0.086697,-0.785631,-0.725383,-0.558206,-0.598965,-0.640190,-1.274231,-0.523924,
-0.474365,-0.217396,-0.178984,+0.619601,+1.283555,+1.173962,+0.510701,+0.087269,+1.047420,-0.698611,-0.457696,-0.824240,-0.588645,-0.649585,-0.890477,-0.603671,
-0.387148,+0.629385,-0.609963,+0.514050,+1.434704,+1.384692,+1.069793,+0.737415,+0.744063,-0.879156,-0.771996,-0.400647,-0.829702,-0.486256,-1.030317,-1.063759,
-0.422672,+0.826526,-1.038218,-1.916872,+1.563387,+0.682431,+0.526743,-0.077244,+0.985814,-1.759686,-0.808750,-0.419987,-0.109030,-0.313254,-1.207902,-1.390404,
-0.434004,+1.091924,-0.607934,-0.857679,-1.463011,+0.766082,+0.575191,+1.445965,+0.212615,-1.279834,-0.112968,+0.080987,-0.766487,-0.889750,-0.403267,-2.246151,
-0.436525,+1.349583,-0.700109,-0.011442,-1.986716,+1.292173,+1.103920,+1.312737,-0.085466,-0.708768,+0.316586,-0.475088,-0.309934,-0.898276,-0.487711,-1.959781,
-0.453890,+1.630802,-0.492049,-0.080356,-0.638953,-0.979731,+0.606387,+1.082027,-0.592433,-0.259005,-0.626136,-0.348927,-0.478299,-0.589072,-0.412622,-1.153877,
-0.460207,+1.537455,-0.527268,-0.280006,-0.606844,-1.239338,+1.438910,+1.794883,-1.064664,-0.193967,-0.580133,-0.547705,-1.281011,+0.096847,-0.057955,-0.058487,
-0.393288,+1.059235,-0.676257,-0.582095,-0.535077,-0.504791,+0.919413,+1.377445,-0.037351,+1.212112,+0.758787,+1.421805,+1.387372,+0.892420,+1.156997,+0.941755,

channel --> 2
-1.888269,-1.123969,-1.194861,+0.462119,-0.956812,-1.055817,-1.083978,-1.014492,-1.360365,-2.775482,+0.016184,-0.100133,+0.930726,-0.654324,-0.349829,+0.200198,
+0.394292,+2.333643,+1.242536,+0.498170,+0.273147,-0.458576,-0.847219,-1.671187,-1.020624,-2.113703,+0.720305,-0.242363,-0.479749,+0.314571,-0.155426,+0.556828,
-0.950367,+0.172484,-0.630855,+1.267124,+1.711748,-0.899481,-0.557215,-0.041971,-0.725835,-1.448542,-0.072120,-0.413430,-0.415137,-0.303605,-1.089904,-0.430133,
-0.414155,-1.158762,-0.328454,-0.357211,+0.227141,-1.298641,-1.008422,-0.174291,+0.751856,+0.078428,-0.441535,-0.353333,-0.301516,-0.113387,-0.359924,-0.085191,
-0.190505,-0.608819,+0.676745,-0.033760,-0.089128,+0.299281,-1.568999,+0.699989,+0.689103,-0.083107,-0.574597,-0.494733,-0.216515,-0.297982,-1.038155,-0.550605,
-0.105410,-0.636148,+0.318616,-1.606666,-0.136253,+0.232879,-1.020838,+0.825153,+0.578271,-0.552718,-0.452601,-0.343007,-0.282738,+0.166408,+0.076606,-0.161891,
-0.465309,-0.876287,+0.763833,+0.429263,-0.609381,+0.643441,-0.586607,+0.175341,+1.313454,-0.589144,-0.217450,-0.426742,-0.257307,+0.089151,-0.997280,-0.832803,
-0.787959,-0.825368,-0.170263,+0.453070,-0.214425,+0.795732,+0.559406,-0.843793,+0.874340,-1.032161,-0.617283,-0.869240,-0.548484,-0.361541,-0.088048,-0.534015,
-0.048058,-0.367598,-0.314416,+0.587020,-1.043106,+0.114041,-0.582623,+0.363698,+0.257037,-0.878019,-0.251475,-0.209413,-0.581114,-0.080720,-0.321968,+0.712030,
+0.425735,-1.155546,-0.469734,-1.108566,-1.413241,-0.575675,-0.293797,-0.385989,-0.481210,-0.095602,-1.243176,-0.461578,-0.084704,+0.329852,-0.104430,+0.409219,
-0.065813,-1.163156,+0.109734,-0.990704,-1.435644,-1.052386,+0.258279,+0.880095,+0.458133,+0.707606,-0.876341,+0.485940,+0.015956,-0.366937,+1.781599,+0.086289,
-0.067692,-0.001748,-0.492719,+0.135622,-0.894964,-1.381498,+0.364700,+0.975386,+0.384995,+0.170452,+0.524160,+0.237090,-0.017863,-0.220192,+0.634145,+0.466655,
+0.152100,+0.154539,-0.325750,+0.967764,-0.413898,-1.486721,-0.277360,+1.658920,+0.936852,+0.037867,+0.304044,-0.459169,-0.006884,+0.126783,-0.350896,+1.732849,
-0.173196,-0.499181,-0.891252,+0.007500,-0.134123,-0.824940,+0.291301,-0.390222,-0.397980,-0.504063,-0.351975,+0.471467,-0.432518,+0.092794,-0.347590,-0.902065,
-0.194092,-0.994172,-1.325253,-0.668156,-1.321882,-1.324497,-0.904082,-2.097000,-1.424329,-2.824176,-2.033247,-1.868871,-2.305478,-1.801349,-2.043705,-0.417446,
+0.991658,+1.194911,-0.114435,-0.800161,-1.590576,-0.905394,+0.466495,+0.837258,+0.055059,-0.646949,-0.231636,+0.580492,+1.750198,+1.342322,+1.286695,+3.159769,

channel --> 3
+0.424729,-0.720276,-1.223868,+0.053770,-0.198937,-0.414734,-0.608897,-0.856656,-0.095424,+0.882213,-0.217909,-0.462255,-0.236034,+1.438795,-0.338404,-0.937310,
