channel --> 0
-0.149896,+0.128345,+0.112576,-0.085499,-0.278621,-0.200397,-0.317190,+0.044797,-0.067786,-0.112658,-0.189142,-0.166963,-0.216714,-0.248560,-0.308597,-0.278972,-0.145676,+0.079267,-0.320166,-0.177312,-0.291836,-0.280741,-0.271237,-0.277682,-0.209859,-0.259145,-0.170349,-0.199319,-0.337252,-0.304631,-0.493326,+0.068339,
-0.149896,+0.128284,+0.253389,-0.181540,-0.286979,-0.174384,-0.417387,-0.189673,-0.046406,-0.121864,-0.087046,-0.225659,-0.199785,-0.198283,-0.201094,-0.207803,-0.018918,-0.040045,-0.309646,-0.237639,-0.242597,-0.312614,-0.278425,-0.172440,-0.213655,-0.311528,-0.220235,-0.301485,-0.312868,-0.211623,-0.423646,+0.131871,
-0.149896,+0.128284,+0.267559,-0.219226,-0.269855,-0.178995,-0.298221,-0.398122,-0.109036,-0.197525,-0.130155,-0.235429,-0.241029,-0.172451,-0.197671,-0.216680,+0.080606,-0.225384,-0.336224,-0.242029,-0.146887,-0.217634,-0.225014,-0.138869,-0.297275,-0.291745,-0.190255,-0.346014,-0.251286,-0.247006,-0.426524,+0.045176,
-0.149896,+0.128284,+0.320025,-0.139437,-0.285068,-0.191721,-0.296732,-0.361050,-0.308465,-0.118568,-0.151821,-0.231932,-0.223333,-0.198288,-0.157552,-0.177811,+0.074618,-0.292314,-0.326243,-0.283725,-0.276617,-0.246417,-0.280078,-0.178407,-0.329349,-0.268495,-0.265553,-0.297643,-0.242097,-0.292816,-0.271774,-0.062343,
-0.149896,+0.128284,+0.235737,-0.053249,-0.220290,-0.152174,-0.109482,-0.276816,-0.365133,-0.212031,-0.203399,-0.209251,-0.215789,-0.175601,-0.134014,-0.145894,+0.047451,-0.339384,-0.282829,-0.297653,-0.173283,-0.188547,-0.259288,-0.224508,-0.288269,-0.244682,-0.324137,-0.231807,-0.225482,-0.285847,-0.256441,-0.194551,
-0.149896,+0.128284,+0.091940,+0.054454,-0.256213,-0.244928,-0.177677,-0.261807,-0.277083,-0.362962,-0.147064,-0.201720,-0.203197,-0.156470,-0.166578,-0.086670,+0.021605,-0.340702,-0.232886,-0.253151,-0.200240,-0.241320,-0.272285,-0.288583,-0.235873,-0.277672,-0.324672,-0.292945,-0.166892,-0.309094,-0.273978,-0.276909,
-0.149896,+0.128284,+0.128645,+0.124845,-0.202826,-0.253076,-0.221910,-0.234705,-0.234047,-0.363819,-0.217446,-0.163689,-0.196817,-0.165689,-0.161188,+0.029639,-0.188299,-0.272372,-0.304938,-0.224051,-0.191032,-0.321542,-0.255335,-0.328719,-0.228862,-0.316980,-0.327040,-0.258284,-0.212826,-0.321964,-0.232920,-0.446551,
-0.149896,+0.128284,+0.128458,+0.128707,-0.199679,-0.254129,-0.240532,-0.214089,-0.313726,-0.245449,-0.374190,-0.185688,-0.270299,-0.175734,-0.142056,+0.068600,-0.257580,-0.217990,-0.303743,-0.250907,-0.180699,-0.320856,-0.215984,-0.257085,-0.279782,-0.314191,-0.305590,-0.235836,-0.237832,-0.278831,-0.274786,-0.439494,
-0.149896,+0.128284,+0.128284,+0.216568,-0.186417,-0.281812,-0.255751,-0.249103,-0.289258,-0.323223,-0.323271,-0.234038,-0.251616,-0.154356,-0.126551,+0.111883,-0.258226,-0.242756,-0.259159,-0.258955,-0.226192,-0.302942,-0.265272,-0.234282,-0.317868,-0.322128,-0.247791,-0.161508,-0.303114,-0.204178,-0.333963,-0.360225,
-0.149896,+0.128284,+0.128284,+0.248369,-0.204477,-0.257803,-0.252147,-0.210409,-0.286314,-0.295127,-0.350959,-0.257884,-0.231624,-0.121778,-0.064707,+0.106682,-0.312294,-0.213125,-0.306157,-0.297886,-0.318159,-0.318647,-0.249083,-0.312946,-0.259205,-0.335453,-0.145179,-0.342945,-0.201269,-0.293961,-0.290354,-0.329093,
-0.149896,+0.128284,+0.128284,+0.308722,-0.140778,-0.270989,-0.254306,-0.198780,-0.285443,-0.292686,-0.299704,-0.333694,-0.197183,-0.101375,-0.067992,+0.096911,-0.319992,-0.238055,-0.215413,-0.286733,-0.288606,-0.334638,-0.205162,-0.297830,-0.234839,-0.150055,-0.067166,-0.058201,+0.037830,+0.125798,+0.205639,+0.296296,
-0.149896,+0.128284,+0.128284,+0.271105,-0.093117,-0.290604,-0.259404,-0.176326,-0.288893,-0.272588,-0.277692,-0.346007,-0.149787,-0.082982,-0.100745,+0.020274,-0.178059,-0.102743,+0.016164,+0.039318,+0.190626,+0.229390,+0.305976,+0.323080,+0.288967,+0.258822,+0.282747,+0.227910,+0.249022,+0.178130,+0.128488,+0.128545,
-0.149896,+0.128284,+0.128284,+0.092986,+0.033885,-0.240341,-0.128639,-0.108971,-0.118852,-0.017496,+0.110939,+0.178766,+0.264922,+0.333132,+0.284358,+0.248314,+0.252372,+0.287194,+0.211409,+0.252727,+0.135284,+0.128670,+0.128284,+0.128284,+0.128284,+0.128284,+0.128284,+0.128284,+0.128284,+0.128284,+0.128284,+0.128284,

channel --> 1
+0.396188,+0.519286,+0.519286,+0.519286,+0.519286,+0.519286,+0.519286,+0.519286,+0.519286,+0.519286,+0.519286,+0.519286,+0.519286,+0.519286,+0.519286,+0.519286,+0.519286,+0.519286,+0.519286,+0.660319,+0.387463,+0.480677,+0.435211,+0.442385,+0.600602,+0.272081,+0.445260,+0.260500,+0.457711,+0.519286,+0.519286,+0.519286,
+0.265719,+0.360549,+0.360549,+0.360549,+0.360549,+0.360549,+0.360549,+0.360549,+0.360549,+0.360549,+0.367386,+0.334590,+0.360628,+0.357867,+0.380439,+0.465048,+0.643132,+0.868256,+0.051911,+0.294506,+0.263783,+0.324823,+0.090841,+0.228008,+0.048222,+0.080595,+0.079367,+0.079846,+0.323660,+0.360549,+0.360549,+0.360549,
+0.321279,+0.433605,+0.099973,+0.447125,+0.204422,+0.198424,+0.433692,+0.325222,+0.364857,+0.335884,+0.355782,+0.373584,+0.404105,+0.271266,+0.370218,+0.377531,+0.352586,+0.688420,+0.449374,+0.094809,+0.104429,+0.087940,+0.091378,+0.092814,+0.088973,+0.062556,+0.072322,+0.091287,+0.257817,+0.360549,+0.360549,+0.360549,
+1.082397,+0.203412,+0.373857,+0.181677,+0.354179,+0.336853,+0.523603,+0.527901,+0.369135,+0.328301,+0.305611,+0.165070,+0.111322,+0.364182,+0.179807,+0.214093,+0.283854,+0.285456,+0.815986,+0.080320,+0.124018,+0.088461,+0.088852,+0.079888,+0.104280,+0.092568,+0.080842,+0.068574,+0.469794,+0.776131,+0.360549,+0.360549,
+0.530168,+0.121023,+0.133815,+0.170541,+0.112950,+0.440715,+0.472740,+0.686952,+0.069820,+0.111168,+0.151453,+0.080305,+0.112101,+0.106008,+0.056974,+0.127048,+0.348946,+0.139373,+1.025188,+0.189801,+0.097110,+0.096428,+0.078603,+0.082656,+0.069438,+0.071319,+0.056309,+0.058049,-0.183873,+0.697803,+0.360549,+0.360549,
+0.589713,+0.047898,+0.161043,+0.159773,-0.016559,+0.463160,+0.570807,+0.351612,+0.055058,+0.133125,+0.189393,+0.114131,+0.111656,+0.041773,+0.064675,+0.004356,+0.218836,+0.112779,+0.733235,+0.181873,+0.089713,+0.105915,+0.070767,+0.083719,+0.055581,+0.107617,+0.062956,+0.057477,-0.190937,+0.512479,+0.360549,+0.360549,
+0.773218,+0.151696,+0.177657,+0.127126,+0.142605,+0.301504,+0.691423,+0.043119,+0.115113,+0.116844,+0.188724,+0.148513,+0.120424,+0.087063,+0.020557,+0.026169,+0.174712,+0.278246,+0.672896,+0.111856,+0.083929,+0.097106,+0.052676,+0.091268,+0.056894,+0.067373,+0.085416,+0.041938,-0.163244,+0.514656,+0.360549,+0.360549,
+0.790510,+0.225587,+0.174287,+0.115309,+0.202324,+0.535725,+0.864764,+0.012173,+0.258775,+0.077542,+0.199753,+0.123201,+0.068327,+0.046938,-0.012635,+0.038351,+0.125430,+0.336583,+0.525318,+0.094687,+0.093683,+0.093885,+0.077402,+0.058935,+0.082203,+0.054714,+0.072035,+0.053313,+0.310463,+0.356826,+0.360549,+0.360549,
+0.752692,+0.221815,+0.174125,+0.147160,+0.169282,+0.558338,+0.646316,+0.070742,+0.323984,+0.481539,+0.440892,+0.437175,+0.258959,+0.058277,+0.164060,+0.238133,+0.319714,+0.711613,+0.381135,+0.181638,+0.069886,+0.063898,+0.061953,+0.073697,+0.079501,+0.063246,+0.057181,+0.075519,+0.067345,+0.329181,+0.361879,+0.360549,
+0.592074,+0.494162,+0.166213,+0.171606,+0.222501,+0.439941,+0.338911,+0.110576,+0.376303,+0.532408,+0.270681,+0.128905,+0.307927,+0.002088,+0.050381,+0.606859,+0.264161,+0.531586,+0.224653,+0.056281,+0.065317,+0.059719,+0.077447,+0.111889,+0.062430,+0.063646,+0.054100,+0.054907,+0.047490,+0.256322,+0.361793,+0.360549,
+0.288348,+0.730903,+0.160542,+0.176952,+0.095297,+0.311118,+0.378018,+0.175411,+0.119790,+0.207688,+0.368316,+0.102345,+0.337919,+0.085894,+0.241126,+0.320638,-0.014753,+0.156609,+0.682539,+0.046401,+0.084184,+0.039668,+0.079288,+0.069069,+0.068953,+0.062133,+0.064045,+0.065838,+0.056251,+0.449850,+0.771013,+0.360549,
+0.266303,+0.791689,+0.150164,+0.167578,+0.242335,+0.042588,+0.448166,+0.137538,+0.136697,+0.104934,+0.010809,-0.048242,+0.328445,+0.097082,+0.314759,+0.048902,-0.031814,+0.110282,+0.412399,+0.042620,+0.081599,+0.040297,+0.076889,+0.048655,+0.068003,+0.079740,+0.056291,+0.033895,+0.055292,-0.132234,+0.709717,+0.360549,
+0.265719,+0.781121,+0.078825,+0.187310,+0.155818,+0.345155,+0.076483,+0.270511,+0.237827,+0.111662,+0.023793,+0.153641,+0.252050,+0.096610,+0.168590,+0.163634,+0.039894,+0.266881,+0.285327,+0.118065,+0.064023,+0.064924,+0.062044,+0.071961,+0.035874,+0.082706,+0.048403,+0.058727,+0.055905,-0.225498,+0.506887,+0.360549,
+0.265719,+0.845526,+0.162678,+0.183961,+0.156411,+0.171570,+0.027657,+0.290751,+0.236344,+0.165693,+0.114206,+0.210686,+0.337184,+0.318338,+0.187845,+0.166179,+0.125054,+0.242272,+0.223695,+0.079256,+0.064028,+0.054335,+0.054813,+0.090625,+0.049492,+0.059462,+0.058189,+0.058364,+0.063799,-0.226365,+0.541873,+0.360549,
+0.265719,+0.847755,+0.198069,+0.175913,+0.166960,+0.157525,+0.002989,+0.288955,+0.193283,+0.220709,+0.219840,+0.345748,+0.410017,+0.303679,+0.204596,+0.286579,+0.295904,+0.435566,+0.131947,+0.152762,+0.084668,+0.051759,+0.078770,+0.050820,+0.056326,+0.056146,+0.070153,+0.058197,+0.060624,+0.287373,+0.354782,+0.360549,
+0.265719,+0.856064,+0.247888,+0.163400,+0.219383,+0.175763,+0.010379,+0.478362,+0.137828,+0.291103,+0.138434,+0.389867,+0.126148,+0.277502,+0.074732,+0.140096,+0.237187,+0.634136,+0.217855,+0.042014,+0.209984,+0.186513,+0.118628,+0.036309,+0.057705,+0.053147,+0.070569,+0.037459,+0.057511,+0.060295,+0.328916,+0.360549,
+0.265719,+0.756476,+0.439152,+0.203113,+0.243751,+0.170923,+0.031279,+0.405782,+0.394021,+0.161712,+0.318289,+0.264546,+0.378338,+0.402214,+0.132722,+0.292140,+0.082510,+0.806727,+0.072334,+0.374667,+0.027629,+0.085945,+0.253059,+0.186345,+0.124030,+0.055420,+0.036273,+0.050619,+0.050974,+0.055798,+0.269749,+0.361879,
+0.265719,+0.327638,+0.766890,+0.178216,+0.224295,+0.208246,-0.002879,+0.656180,+0.260404,+0.335686,+0.320205,+0.404842,+0.060762,+0.405217,+0.147475,+0.198676,+0.110672,+0.826058,+0.102270,+0.421652,+0.024482,+0.082508,+0.185826,+0.294310,+0.018089,+0.152486,+0.250677,+0.108319,+0.044716,+0.032827,+0.404156,+0.760592,
+0.265719,+0.362554,+0.841547,+0.306758,+0.137995,+0.252526,+0.017224,+0.631525,+0.198879,+0.180022,+0.167257,+0.353317,+0.185141,+0.604416,+0.242723,+0.099238,-0.004174,+1.029262,+0.025905,+0.399501,+0.081901,+0.104715,+0.047554,+0.362615,+0.181653,+0.154714,+0.218347,+0.165798,+0.107544,+0.024840,-0.097445,+0.723218,
+0.265719,+0.360387,+0.701874,+0.514711,+0.078321,+0.259706,-0.047364,+0.573477,+0.184182,+0.202166,+0.140831,+0.165657,+0.231353,+0.142508,+0.040698,+0.046667,+0.045399,+0.955877,+0.077292,+0.297019,+0.160028,+0.063151,+0.222103,+0.063835,+0.333769,+0.021192,+0.301157,+0.258158,+0.006193,+0.113946,-0.250187,+0.517293,
+0.265719,+0.360549,+0.826173,+0.194740,+0.107374,+0.365509,+0.185004,+0.145258,+0.363316,+0.123670,+0.289685,+0.005887,+0.123158,+0.118156,+0.042316,+0.003761,+0.441547,+0.468289,+0.092209,+0.181165,+0.190883,+0.064251,+0.203985,+0.367478,+0.173533,+0.133280,+0.206132,+0.109034,+0.092076,+0.291410,-0.252112,+0.574508,
+0.265719,+0.360549,+0.901361,+0.211634,+0.126275,+0.316104,+0.082453,+0.284675,+0.416293,+0.033791,+0.228838,+0.037055,-0.013943,+0.161796,+0.138813,+0.034164,+0.630796,+0.129800,+0.014521,+0.202249,+0.337542,+0.179377,+0.120983,+0.392050,+0.096411,+0.079742,+0.387620,+0.047777,+0.167370,+0.202301,+0.355339,+0.350927,
+0.265719,+0.360549,+0.869009,+0.251087,+0.084391,+0.283463,+0.051333,+0.217441,+0.077458,+0.307792,+0.171655,+0.057096,+0.027659,+0.095275,+0.165342,+0.022788,+0.942659,+0.102079,+0.040284,+0.074458,+0.346575,+0.276756,+0.070543,+0.413399,+0.059643,+0.206378,+0.231232,+0.100451,+0.146315,+0.045783,+0.190795,+0.292042,
+0.265719,+0.360549,+0.786436,+0.414731,+0.236120,+0.343393,+0.556223,+0.049051,+0.213887,+0.146702,+0.109535,+0.064803,+0.033374,+0.100221,+0.135888,+0.047268,+0.796079,+0.128287,+0.152376,+0.015662,+0.333516,+0.281941,+0.083853,+0.248597,+0.081909,+0.204842,+0.047477,+0.252055,+0.231316,+0.047780,+0.150727,+0.274226,
+0.265719,+0.360549,+0.323165,+0.780459,+0.162084,+0.262691,+0.394448,+0.189448,+0.242653,-0.017963,+0.361365,+0.076590,+0.027387,+0.123167,+0.082893,+0.213045,+0.685061,+0.041386,+0.256788,+0.120323,+0.219575,+0.209475,+0.166952,+0.140100,+0.232566,+0.149789,+0.019223,+0.088654,+0.293145,+0.019114,+0.152285,+0.382964,
+0.265719,+0.360549,+0.361170,+0.819622,+0.253277,+0.116864,+0.200101,+0.227764,+0.225571,+0.093163,+0.091180,+0.125404,+0.020451,+0.092306,+0.060069,+0.535077,+0.226385,+0.140735,+0.057583,+0.202311,+0.351954,+0.038742,+0.210918,+0.070835,+0.253538,+0.092067,+0.037528,+0.163538,+0.301286,+0.049373,+0.240709,-0.005567,
+0.265719,+0.360549,+0.360978,+0.771713,+0.309992,+0.124201,+0.169533,+0.278989,+0.053894,+0.239994,+0.103395,+0.353449,-0.029079,+0.097694,+0.091579,+0.681915,+0.144383,+0.204337,+0.021819,+0.236821,+0.335827,+0.054551,+0.272820,+0.108084,+0.127162,+0.063941,+0.078662,+0.189309,+0.217293,+0.105819,+0.111403,-0.157023,
+0.265719,+0.360549,+0.360549,+0.822456,+0.210689,+0.116789,+0.182955,+0.208439,+0.095186,-0.003466,+0.061604,+0.138868,-0.018658,+0.141838,+0.116065,+0.724547,+0.094762,+0.307387,+0.095176,+0.051792,+0.295579,+0.135963,+0.201837,+0.243799,+0.073765,+0.048658,+0.121661,+0.408510,+0.097118,+0.356949,+0.049627,-0.127375,
+0.265719,+0.360549,+0.360549,+0.860022,+0.173663,+0.110825,+0.127561,+0.240070,+0.080671,+0.111761,+0.058497,+0.114705,-0.002651,+0.133623,+0.217113,+0.832215,+0.027033,+0.319874,+0.245679,+0.167742,+0.009921,-0.004271,+0.251191,+0.085070,+0.175360,-0.006997,+0.519149,+0.032102,+0.245792,+0.056948,+0.082809,+0.463191,
+0.265719,+0.360549,+0.360549,+0.839446,+0.288736,+0.128118,+0.179086,+0.280078,+0.066943,+0.084839,+0.077480,-0.017299,+0.203016,+0.155020,+0.184558,+0.829989,+0.015675,+0.224547,+0.265282,+0.000721,+0.153363,-0.039659,+0.302413,+0.081611,+0.529603,+0.428773,+0.680216,+0.591516,+0.599901,+0.967279,+0.774392,+0.605867,
+0.265719,+0.360549,+0.360549,+0.823533,+0.378400,+0.076342,+0.140474,+0.323730,+0.054628,+0.145780,+0.128476,-0.058835,+0.192261,+0.186963,+0.173928,+0.911910,+0.328159,+0.675961,+0.800668,+0.660725,+0.949579,+0.717283,+0.581297,+0.528415,+0.455641,+0.447828,+0.567480,+0.382592,+0.505957,+0.376774,+0.360960,+0.360723,
+0.265719,+0.360549,+0.360549,+0.363073,+0.724233,+0.341278,+0.504471,+0.449950,+0.682051,+0.619645,+0.906294,+0.720280,+0.435750,+0.455082,+0.404105,+0.443585,+0.443912,+0.500089,+0.376661,+0.597161,+0.364091,+0.360817,+0.360549,+0.360549,+0.360549,+0.360549,+0.360549,+0.360549,+0.360549,+0.360549,+0.360549,+0.360549,

channel --> 2
-0.203589,+0.009882,+0.009882,+0.009882,+0.009882,+0.009882,+0.009882,+0.009882,+0.009882,+0.009882,+0.009882,+0.009882,+0.009882,+0.009882,+0.009882,+0.009882,+0.009882,+0.009882,+0.009882,-0.043566,-0.072850,-0.111580,-0.100882,-0.140539,-0.243756,-0.286197,-0.366623,-0.360096,-0.309682,+0.009882,+0.009882,+0.009882,
-0.187903,-0.018379,-0.018379,-0.018379,-0.018379,-0.018379,-0.018379,-0.018379,-0.018379,-0.018379,-0.024812,-0.020645,-0.036468,-0.042538,-0.066071,-0.124122,-0.207359,-0.514616,-0.503724,-0.527525,-0.545263,-0.544124,-0.397201,-0.448572,-0.385932,-0.372230,-0.371490,-0.373200,-0.319017,-0.018379,-0.018379,-0.018379,
-0.216256,-0.214268,-0.113647,-0.310435,-0.257352,-0.219068,-0.167356,-0.021534,-0.036659,-0.031530,-0.050054,-0.056841,-0.071658,-0.021708,-0.056530,-0.061976,-0.085392,-0.261970,-0.354828,-0.363292,-0.370823,-0.367557,-0.371257,-0.374206,-0.383600,-0.374180,-0.374071,-0.379667,-0.329810,-0.018379,-0.018379,-0.018379,
-0.821456,-0.442559,-0.531662,-0.361350,-0.427648,-0.265911,-0.110784,-0.107621,-0.172385,-0.174609,-0.167487,-0.131594,-0.090873,-0.234207,-0.163108,-0.135094,-0.173293,-0.159545,-0.343035,-0.309563,-0.376125,-0.369308,-0.374624,-0.374253,-0.384110,-0.381376,-0.378486,-0.371694,-0.552909,-0.287238,-0.018379,-0.018379,
-0.293724,-0.335935,-0.329947,-0.329034,-0.281813,-0.249634,-0.079646,-0.166264,+0.008522,-0.009938,-0.037660,-0.029317,-0.056268,-0.057942,-0.054113,-0.091591,-0.201981,-0.199615,-0.412567,-0.304061,-0.368697,-0.376390,-0.374498,-0.373490,-0.367529,-0.367949,-0.365643,-0.369034,-0.160417,-0.246975,-0.018379,-0.018379,
-0.297000,-0.292229,-0.334394,-0.320788,-0.188999,-0.243751,-0.117900,-0.042632,+0.019773,-0.024234,-0.054956,-0.069051,-0.100417,-0.095543,-0.109532,-0.085591,-0.149525,-0.155282,-0.335641,-0.294896,-0.367826,-0.378394,-0.371198,-0.376426,-0.366546,-0.383053,-0.373382,-0.368562,-0.203966,-0.223727,-0.018379,-0.018379,
-0.402677,-0.297863,-0.340662,-0.309546,-0.291472,-0.202694,-0.169800,+0.026860,-0.013845,-0.012549,-0.055680,-0.079039,-0.096976,-0.124908,-0.112737,-0.095981,-0.144835,-0.225797,-0.380727,-0.303978,-0.367772,-0.377146,-0.364041,-0.378196,-0.370903,-0.375129,-0.384879,-0.373051,-0.234535,-0.223689,-0.018379,-0.018379,
-0.378365,-0.278137,-0.336708,-0.309790,-0.267595,-0.310269,-0.226364,-0.001414,-0.066802,-0.014463,-0.068326,-0.075282,-0.107589,-0.160733,-0.112659,-0.115085,-0.131530,-0.228257,-0.366539,-0.319563,-0.374362,-0.378386,-0.378149,-0.368472,-0.381584,-0.374589,-0.381799,-0.379621,-0.537688,-0.283885,-0.018379,-0.018379,
