channel --> 0
+1.871791,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.525193,+1.402036,-0.871523,-0.845896,-0.813733,-0.812570,-0.607645,-1.450011,-1.384591,+1.660096,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,+2.516847,
+2.614716,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.376851,+0.881689,+0.115130,+0.095904,+0.112417,+0.224901,-0.125771,-0.587494,-0.549274,-0.534747,-0.633304,-1.754421,-1.732187,-1.722489,-1.721578,-1.721578,-1.717688,-1.728638,+2.511473,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,
+2.614716,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.382266,+3.017668,+3.226410,+3.186362,+2.019986,+0.495035,-0.238064,-0.499287,-0.554074,-0.550294,-1.294641,-1.623425,-1.671479,-1.650384,-1.704453,-1.717521,-1.721578,-1.721578,-1.725781,-1.702200,-1.712444,-1.750282,-1.756828,-1.750337,-1.760710,-1.770451,-1.746807,+2.179566,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,
+2.614716,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.356397,+3.258769,+3.172040,+3.329749,+3.391857,+3.357191,+3.375418,+3.338398,+3.342992,+3.480333,+3.393711,+3.583379,+3.220412,+3.157700,+2.030237,-1.288093,-1.596659,-1.707293,-1.743802,-1.691766,-1.642927,-1.677533,-1.703943,-1.713768,-1.721578,-1.721578,-1.721578,-1.722967,-1.731048,-1.748025,-1.799385,-1.803489,-1.800092,-1.800092,-1.800038,-1.795130,-0.326434,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,
+2.614716,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.379822,+3.381380,+3.309738,+1.765422,+3.295668,+3.435347,+3.420927,+3.419358,+3.433574,+3.433060,+3.407005,+3.394866,+3.377764,+3.384082,+3.313957,+3.458589,+3.395596,+3.194413,+3.277362,+3.378597,+3.307233,+3.532294,+3.468401,+3.521866,+3.361012,+3.315588,+3.256262,+1.137990,-1.394836,-1.594079,-1.690676,-1.750993,-1.648048,-1.681355,-1.712726,-1.722132,-1.717693,-1.721578,-1.724720,-1.740674,-1.762968,-1.812957,-1.834189,-1.831618,-1.808481,-1.785287,-1.785287,-1.788165,-1.311746,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,
+2.603245,+3.081987,+0.387474,+0.556830,+0.557508,+0.576051,+0.894598,+0.315076,+0.421526,+0.726798,+0.717638,+2.150242,+3.555056,+3.304201,+3.224869,+3.277741,+3.425902,+3.441608,+3.519967,+3.517625,+3.632074,+3.728687,+3.856701,+3.649879,+3.080470,+3.304696,+3.415733,+3.443203,+3.443284,+3.488886,+3.412702,+3.563402,+3.512715,+3.428227,+3.346236,+2.916442,-0.033563,-1.424662,-1.569242,-1.737989,-1.692069,-1.710083,-1.721274,-1.719534,-1.709478,-1.719383,-1.752027,-1.760124,-1.779304,-1.844015,-1.849856,-1.846408,-1.814881,-1.775920,-1.782650,-1.781271,-1.253305,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,
-0.011289,+0.170521,-0.821939,-0.712128,-0.683807,-0.660183,-0.620725,-0.559687,-0.403525,+0.063376,+0.928837,+3.450395,+3.709157,+3.333274,+3.303975,+3.469321,+3.222493,+3.204755,+3.080614,+2.527303,+2.650012,+2.220396,+1.910447,+1.051478,+0.232099,+0.767365,+1.696367,+1.883569,+1.833634,+1.646752,+1.961676,+2.251570,+3.195808,+3.153993,+3.375469,+3.326284,+2.293972,-1.096971,-1.423779,-1.648873,-1.708715,-1.721274,-1.721578,-1.721578,-1.713429,-1.719793,-1.762282,-1.768201,-1.763736,-1.814929,-1.821715,-1.832689,-1.821024,-1.803005,-1.805332,-1.790686,-2.109623,+3.319692,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,
-1.142633,-0.778461,-0.771863,-0.749258,-0.716086,-0.646275,-0.579918,-0.519551,-0.426011,-0.042542,+1.981706,+3.669599,+3.692460,+3.543528,+3.436327,+2.368056,+1.119908,+0.462671,-0.137175,-0.743637,-1.284214,-1.673054,-2.152059,-2.650497,-3.015641,-2.651694,-2.343561,-2.277003,-2.258254,-2.205008,-1.692544,-1.441195,-0.590571,-0.410559,+1.144466,+2.925126,+3.253383,-0.249682,-1.382419,-1.616846,-1.726648,-1.720620,-1.721578,-1.721578,-1.727321,-1.742146,-1.786864,-1.803903,-1.771075,-1.764141,-1.781804,-1.809985,-1.814210,-1.814210,-1.827487,-1.872339,-1.935212,+2.391219,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,
+1.151803,-0.747274,-0.769202,-0.720992,-0.700146,-0.605736,-0.530500,-0.478977,-0.416466,-0.006088,+2.787848,+3.572002,+3.618963,+3.574784,+3.232105,+0.855739,-1.157278,-1.803896,-2.493663,-2.993794,-3.451254,-3.570361,-3.753048,-4.033622,-4.019030,-4.051010,-4.227353,-4.323444,-4.294474,-3.925568,-3.664748,-3.514726,-3.003651,-2.696763,-1.653227,+1.706034,+3.381549,+1.417446,-1.366566,-1.648333,-1.803604,-1.721578,-1.721578,-1.732974,-1.758225,-1.752907,-1.839119,-1.874050,-1.883230,-1.946166,-1.946783,-1.996477,-2.033857,-1.979452,-2.019857,-2.104739,-2.128359,+2.376989,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,
+2.262693,-0.727206,-0.766280,-0.720190,-0.653577,-0.560016,-0.510459,-0.463839,-0.388610,-0.030370,+3.324956,+3.272974,+3.473857,+3.632630,+2.680387,+0.217444,-1.822038,-2.429544,-2.777896,-3.073958,-3.542056,-3.646563,-3.809633,-4.132863,-4.144097,-4.244781,-4.287361,-4.012723,-3.897442,-3.803202,-3.841054,-3.620704,-3.011878,-2.996953,-2.859782,-0.386074,+2.934216,+2.034848,-1.365400,-1.661432,-1.823973,-1.721578,-1.749362,-1.771643,-1.819701,-1.857087,-1.924664,-1.965925,-1.993998,-2.093069,-2.107151,-2.115610,-2.154180,-2.132353,-2.137888,-2.153149,-2.114443,+2.230086,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,+3.387015,
